30/03/2022 16:25:12: File Created!
30/03/2022 16:25:12:529, robot_pos_w_timestamp, 1648650226675, 565.82, 284.51, 204.27, 2.3, 0.05, 3.02, tool_force, -0.09, 0.12, 0.4, actual_rep, 1, curr_step, 1, track_size, 81, robot_vel, 0.0, joints_pos, 42.05, 54.13, -24.37, -79.0, 26.91, 44.95, 57.85, tool_torque, 0.209, -0.334, 0.326, tool_momentum, 0.208, -0.334, 0.326, robot_mode, normal, 
30/03/2022 16:25:15:608, robot_pos_w_timestamp, 1648650229643, 605.11, 197.64, 206.53, 2.16, 0.11, 3.06, tool_force, -8.47, 9.3, 5.51, actual_rep, 1, curr_step, 8, track_size, 81, robot_vel, 2.3, joints_pos, 37.44, 55.96, -30.12, -77.75, 26.98, 46.95, 58.62, tool_torque, 0.028, -0.251, -0.524, tool_momentum, 0.031, -0.252, -0.523, robot_mode, impedance, 
30/03/2022 16:25:15:708, robot_pos_w_timestamp, 1648650229790, 604.74, 197.44, 206.49, 2.16, 0.11, 3.06, tool_force, -10.44, 9.87, 5.97, actual_rep, 1, curr_step, 8, track_size, 81, robot_vel, 4.22, joints_pos, 37.45, 55.91, -30.12, -77.85, 26.98, 46.9, 58.65, tool_torque, 0.164, -0.0010, -0.58, tool_momentum, 0.161, 0.0060, -0.58, robot_mode, impedance, 
30/03/2022 16:25:15:910, robot_pos_w_timestamp, 1648650229942, 605.31, 195.17, 206.82, 2.16, 0.12, 3.06, tool_force, -12.82, 10.85, 6.33, actual_rep, 1, curr_step, 8, track_size, 81, robot_vel, 17.6, joints_pos, 37.37, 55.89, -30.27, -77.92, 26.98, 46.82, 58.48, tool_torque, 0.348, -0.114, -0.551, tool_momentum, 0.349, -0.114, -0.551, robot_mode, impedance, 
30/03/2022 16:25:16:102, robot_pos_w_timestamp, 1648650230100, 605.68, 194.03, 206.68, 2.16, 0.11, 3.06, tool_force, -12.09, 9.65, 6.48, actual_rep, 1, curr_step, 8, track_size, 81, robot_vel, 4.19, joints_pos, 37.2, 55.89, -30.19, -77.9, 26.98, 46.86, 58.39, tool_torque, 0.241, -0.235, -0.465, tool_momentum, 0.243, -0.237, -0.465, robot_mode, impedance, 
30/03/2022 16:25:16:206, robot_pos_w_timestamp, 1648650230250, 605.17, 194.69, 206.49, 2.16, 0.11, 3.06, tool_force, -10.24, 8.29, 5.77, actual_rep, 1, curr_step, 8, track_size, 81, robot_vel, 5.77, joints_pos, 37.2, 55.86, -30.09, -77.93, 27.03, 46.91, 58.39, tool_torque, 0.184, -0.217, -0.396, tool_momentum, 0.185, -0.213, -0.394, robot_mode, impedance, 
30/03/2022 16:25:16:401, robot_pos_w_timestamp, 1648650230397, 603.67, 195.31, 206.36, 2.16, 0.11, 3.06, tool_force, -9.31, 7.22, 5.07, actual_rep, 1, curr_step, 8, track_size, 81, robot_vel, 12.26, joints_pos, 37.3, 55.74, -30.03, -78.2, 27.06, 46.83, 58.45, tool_torque, 0.262, 0.046, -0.376, tool_momentum, 0.267, 0.033, -0.373, robot_mode, impedance, 
30/03/2022 16:25:16:475, robot_pos_w_timestamp, 1648650230547, 601.24, 195.7, 206.35, 2.16, 0.11, 3.06, tool_force, -7.46, 4.89, 3.7, actual_rep, 1, curr_step, 8, track_size, 81, robot_vel, 17.63, joints_pos, 37.48, 55.51, -30.01, -78.65, 27.06, 46.7, 58.52, tool_torque, 0.306, 0.155, -0.252, tool_momentum, 0.306, 0.157, -0.252, robot_mode, impedance, 
30/03/2022 16:25:16:702, robot_pos_w_timestamp, 1648650230695, 597.68, 196.94, 206.31, 2.16, 0.11, 3.06, tool_force, -3.63, 2.67, 2.15, actual_rep, 1, curr_step, 8, track_size, 81, robot_vel, 26.64, joints_pos, 37.78, 55.17, -29.94, -79.33, 27.06, 46.38, 58.67, tool_torque, 0.338, 0.013, -0.083, tool_momentum, 0.348, 0.014, -0.082, robot_mode, impedance, 
30/03/2022 16:25:16:751, robot_pos_w_timestamp, 1648650230845, 593.59, 198.29, 206.22, 2.16, 0.11, 3.06, tool_force, -1.6, 1.33, 1.58, actual_rep, 1, curr_step, 8, track_size, 81, robot_vel, 25.77, joints_pos, 38.21, 54.79, -29.94, -80.17, 27.03, 45.87, 58.86, tool_torque, 0.355, -0.02, 0.0090, tool_momentum, 0.342, -0.0070, 0.0050, robot_mode, impedance, 
30/03/2022 16:25:17:008, robot_pos_w_timestamp, 1648650230992, 590.69, 198.8, 206.25, 2.16, 0.11, 3.06, tool_force, -1.69, 1.15, 1.25, actual_rep, 1, curr_step, 9, track_size, 81, robot_vel, 17.4, joints_pos, 38.52, 54.54, -30.02, -80.73, 26.99, 45.5, 58.97, tool_torque, 0.288, 0.148, -0.0070, tool_momentum, 0.274, 0.158, -0.0070, robot_mode, impedance, 
30/03/2022 16:25:17:022, robot_pos_w_timestamp, 1648650231147, 589.65, 195.29, 206.91, 2.15, 0.12, 3.06, tool_force, -1.44, 0.55, 1.34, actual_rep, 1, curr_step, 9, track_size, 81, robot_vel, 34.68, joints_pos, 38.59, 54.35, -30.38, -81.2, 26.95, 45.31, 59.09, tool_torque, 0.232, 0.216, 0.041, tool_momentum, 0.235, 0.212, 0.041, robot_mode, impedance, 
30/03/2022 16:25:17:292, robot_pos_w_timestamp, 1648650231299, 589.51, 189.74, 207.84, 2.14, 0.12, 3.06, tool_force, 0.1, 0.41, 0.31, actual_rep, 1, curr_step, 10, track_size, 81, robot_vel, 35.99, joints_pos, 38.47, 54.18, -30.75, -81.61, 26.95, 45.21, 59.02, tool_torque, 0.344, -0.214, 0.236, tool_momentum, 0.347, -0.222, 0.236, robot_mode, impedance, 
30/03/2022 16:25:17:422, robot_pos_w_timestamp, 1648650231448, 589.55, 184.42, 208.67, 2.13, 0.12, 3.06, tool_force, 0.91, 0.85, 0.59, actual_rep, 1, curr_step, 10, track_size, 81, robot_vel, 34.71, joints_pos, 38.28, 54.02, -31.02, -81.95, 26.95, 45.11, 58.93, tool_torque, 0.462, -0.454, 0.364, tool_momentum, 0.453, -0.43, 0.363, robot_mode, impedance, 
30/03/2022 16:25:17:562, robot_pos_w_timestamp, 1648650231598, 589.83, 179.16, 209.55, 2.13, 0.13, 3.06, tool_force, 0.85, 0.88, 0.44, actual_rep, 1, curr_step, 11, track_size, 81, robot_vel, 36.22, joints_pos, 38.05, 53.87, -31.28, -82.23, 26.95, 45.07, 58.77, tool_torque, 0.449, -0.499, 0.421, tool_momentum, 0.444, -0.484, 0.421, robot_mode, impedance, 
30/03/2022 16:25:17:724, robot_pos_w_timestamp, 1648650231745, 590.17, 173.68, 210.48, 2.12, 0.13, 3.06, tool_force, 0.91, 0.87, 0.61, actual_rep, 1, curr_step, 11, track_size, 81, robot_vel, 36.72, joints_pos, 37.77, 53.72, -31.5, -82.48, 26.95, 45.07, 58.55, tool_torque, 0.442, -0.546, 0.427, tool_momentum, 0.457, -0.563, 0.43, robot_mode, impedance, 
30/03/2022 16:25:17:833, robot_pos_w_timestamp, 1648650231894, 589.78, 166.67, 211.78, 2.12, 0.13, 3.06, tool_force, 0.52, 0.91, 0.04, actual_rep, 1, curr_step, 12, track_size, 81, robot_vel, 48.99, joints_pos, 37.29, 53.37, -31.62, -83.01, 27.22, 44.98, 57.64, tool_torque, 0.541, -0.552, 0.453, tool_momentum, 0.558, -0.586, 0.455, robot_mode, normal, 
30/03/2022 16:25:18:027, robot_pos_w_timestamp, 1648650232043, 588.97, 160.41, 212.94, 2.12, 0.12, 3.06, tool_force, 0.62, 1.37, 0.77, actual_rep, 1, curr_step, 13, track_size, 81, robot_vel, 39.85, joints_pos, 36.83, 53.01, -31.61, -83.5, 27.28, 44.92, 57.16, tool_torque, 0.535, -0.586, 0.453, tool_momentum, 0.539, -0.595, 0.452, robot_mode, normal, 
30/03/2022 16:25:18:131, robot_pos_w_timestamp, 1648650232197, 588.19, 154.34, 214.09, 2.12, 0.12, 3.07, tool_force, 1.35, 0.91, 0.22, actual_rep, 1, curr_step, 14, track_size, 81, robot_vel, 42.73, joints_pos, 36.38, 52.68, -31.62, -83.93, 27.23, 45.0, 56.69, tool_torque, 0.361, -0.707, 0.46, tool_momentum, 0.36, -0.702, 0.46, robot_mode, normal, 
30/03/2022 16:25:18:331, robot_pos_w_timestamp, 1648650232343, 586.92, 148.61, 215.28, 2.11, 0.12, 3.07, tool_force, 0.88, 1.03, 0.6, actual_rep, 1, curr_step, 15, track_size, 81, robot_vel, 40.48, joints_pos, 35.95, 52.31, -31.61, -84.41, 27.24, 45.1, 56.19, tool_torque, 0.32, -0.673, 0.453, tool_momentum, 0.316, -0.662, 0.453, robot_mode, normal, 
30/03/2022 16:25:18:434, robot_pos_w_timestamp, 1648650232494, 585.11, 142.8, 216.67, 2.11, 0.12, 3.08, tool_force, 0.83, 0.96, 0.34, actual_rep, 1, curr_step, 15, track_size, 81, robot_vel, 43.88, joints_pos, 35.51, 51.88, -31.58, -84.96, 27.25, 45.24, 55.66, tool_torque, 0.354, -0.756, 0.473, tool_momentum, 0.352, -0.764, 0.473, robot_mode, normal, 
30/03/2022 16:25:18:637, robot_pos_w_timestamp, 1648650232642, 582.72, 137.05, 218.27, 2.11, 0.11, 3.08, tool_force, 0.56, 0.78, 0.53, actual_rep, 1, curr_step, 16, track_size, 81, robot_vel, 42.25, joints_pos, 35.11, 51.37, -31.56, -85.63, 27.31, 45.37, 54.99, tool_torque, 0.384, -0.807, 0.478, tool_momentum, 0.385, -0.803, 0.478, robot_mode, normal, 
30/03/2022 16:25:18:824, robot_pos_w_timestamp, 1648650232792, 579.45, 131.32, 220.24, 2.11, 0.1, 3.08, tool_force, 1.05, 0.96, 0.89, actual_rep, 1, curr_step, 17, track_size, 81, robot_vel, 49.75, joints_pos, 34.72, 50.73, -31.51, -86.44, 27.37, 45.46, 54.21, tool_torque, 0.446, -0.853, 0.524, tool_momentum, 0.461, -0.876, 0.525, robot_mode, normal, 
30/03/2022 16:25:18:922, robot_pos_w_timestamp, 1648650232945, 574.89, 125.37, 222.88, 2.12, 0.1, 3.09, tool_force, 1.62, 0.48, -0.63, actual_rep, 1, curr_step, 19, track_size, 81, robot_vel, 50.56, joints_pos, 34.36, 49.9, -31.45, -87.51, 27.46, 45.55, 53.17, tool_torque, 0.433, -0.901, 0.523, tool_momentum, 0.447, -0.919, 0.526, robot_mode, normal, 
30/03/2022 16:25:19:128, robot_pos_w_timestamp, 1648650233093, 569.06, 120.41, 226.04, 2.12, 0.09, 3.09, tool_force, 0.74, 0.9, 0.26, actual_rep, 1, curr_step, 20, track_size, 81, robot_vel, 55.75, joints_pos, 34.09, 48.86, -31.33, -88.79, 27.52, 45.56, 52.14, tool_torque, 0.535, -0.745, 0.511, tool_momentum, 0.54, -0.746, 0.512, robot_mode, normal, 
30/03/2022 16:25:19:188, robot_pos_w_timestamp, 1648650233242, 563.03, 116.89, 229.22, 2.13, 0.08, 3.09, tool_force, 0.8, 0.62, -0.04, actual_rep, 1, curr_step, 21, track_size, 81, robot_vel, 47.43, joints_pos, 33.92, 47.84, -31.16, -90.01, 27.52, 45.5, 51.34, tool_torque, 0.621, -0.789, 0.486, tool_momentum, 0.626, -0.795, 0.488, robot_mode, normal, 
30/03/2022 16:25:19:427, robot_pos_w_timestamp, 1648650233393, 557.28, 114.56, 232.9, 2.13, 0.07, 3.09, tool_force, 1.02, 0.8, -0.02, actual_rep, 1, curr_step, 22, track_size, 81, robot_vel, 43.19, joints_pos, 33.83, 46.79, -31.01, -91.16, 27.52, 45.52, 50.69, tool_torque, 0.589, -0.84, 0.537, tool_momentum, 0.569, -0.843, 0.537, robot_mode, normal, 
30/03/2022 16:25:19:467, robot_pos_w_timestamp, 1648650233544, 551.59, 113.49, 236.6, 2.14, 0.06, 3.09, tool_force, 0.74, 0.77, 0.04, actual_rep, 1, curr_step, 24, track_size, 81, robot_vel, 42.67, joints_pos, 33.83, 45.77, -30.82, -92.22, 27.52, 45.55, 50.19, tool_torque, 0.498, -0.79, 0.493, tool_momentum, 0.506, -0.79, 0.493, robot_mode, normal, 
30/03/2022 16:25:19:736, robot_pos_w_timestamp, 1648650233700, 545.54, 113.63, 241.08, 2.14, 0.05, 3.09, tool_force, 0.05, 1.02, 0.08, actual_rep, 1, curr_step, 25, track_size, 81, robot_vel, 46.89, joints_pos, 33.85, 44.61, -30.53, -93.29, 27.47, 45.69, 49.82, tool_torque, 0.401, -0.643, 0.509, tool_momentum, 0.4, -0.637, 0.509, robot_mode, normal, 
30/03/2022 16:25:19:874, robot_pos_w_timestamp, 1648650233850, 539.99, 115.2, 246.19, 2.15, 0.04, 3.09, tool_force, -0.25, 1.27, 0.0, actual_rep, 1, curr_step, 26, track_size, 81, robot_vel, 54.49, joints_pos, 33.91, 43.44, -30.16, -94.2, 27.37, 45.86, 49.55, tool_torque, 0.328, -0.493, 0.489, tool_momentum, 0.334, -0.467, 0.485, robot_mode, normal, 
30/03/2022 16:25:20:007, robot_pos_w_timestamp, 1648650234000, 534.7, 117.96, 251.94, 2.15, 0.03, 3.08, tool_force, -0.99, 1.57, 0.42, actual_rep, 1, curr_step, 27, track_size, 81, robot_vel, 56.53, joints_pos, 34.05, 42.21, -29.76, -95.04, 27.25, 46.05, 49.38, tool_torque, 0.253, -0.306, 0.443, tool_momentum, 0.267, -0.312, 0.444, robot_mode, normal, 
30/03/2022 16:25:20:173, robot_pos_w_timestamp, 1648650234151, 530.12, 121.2, 257.85, 2.16, 0.02, 3.08, tool_force, -1.15, 1.19, 0.45, actual_rep, 1, curr_step, 28, track_size, 81, robot_vel, 54.87, joints_pos, 34.26, 41.08, -29.43, -95.72, 27.1, 46.22, 49.38, tool_torque, 0.198, -0.276, 0.375, tool_momentum, 0.191, -0.281, 0.375, robot_mode, normal, 
30/03/2022 16:25:20:275, robot_pos_w_timestamp, 1648650234302, 526.69, 124.53, 263.66, 2.16, 0.01, 3.07, tool_force, -1.68, 0.78, 0.84, actual_rep, 1, curr_step, 28, track_size, 81, robot_vel, 49.47, joints_pos, 34.51, 40.08, -29.2, -96.22, 27.02, 46.36, 49.39, tool_torque, 0.163, -0.157, 0.303, tool_momentum, 0.163, -0.16, 0.302, robot_mode, normal, 
30/03/2022 16:25:20:492, robot_pos_w_timestamp, 1648650234450, 524.23, 127.86, 269.37, 2.17, 0.01, 3.06, tool_force, -2.07, 0.93, 1.05, actual_rep, 1, curr_step, 29, track_size, 81, robot_vel, 49.58, joints_pos, 34.82, 39.19, -29.08, -96.56, 26.97, 46.48, 49.41, tool_torque, 0.139, -0.068, 0.271, tool_momentum, 0.14, -0.065, 0.269, robot_mode, normal, 
30/03/2022 16:25:20:645, robot_pos_w_timestamp, 1648650234610, 522.48, 131.32, 275.47, 2.17, 0.01, 3.05, tool_force, -1.53, 0.79, 1.05, actual_rep, 1, curr_step, 30, track_size, 81, robot_vel, 47.02, joints_pos, 35.18, 38.35, -29.03, -96.79, 26.94, 46.56, 49.48, tool_torque, 0.109, -0.092, 0.22, tool_momentum, 0.117, -0.102, 0.222, robot_mode, impedance, 
30/03/2022 16:25:20:796, robot_pos_w_timestamp, 1648650234749, 522.25, 134.93, 280.49, 2.18, 0.0, 3.04, tool_force, -2.05, 3.83, 2.96, actual_rep, 1, curr_step, 30, track_size, 81, robot_vel, 45.89, joints_pos, 35.47, 37.8, -28.98, -96.74, 26.95, 46.62, 49.53, tool_torque, 0.219, 0.034, 0.217, tool_momentum, 0.221, 0.017, 0.219, robot_mode, impedance, 
30/03/2022 16:25:20:947, robot_pos_w_timestamp, 1648650234900, 522.9, 140.82, 286.21, 2.19, 0.0, 3.03, tool_force, 0.07, 6.42, 3.07, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 60.75, joints_pos, 35.8, 37.33, -28.8, -96.37, 27.01, 47.0, 49.66, tool_torque, 0.111, 0.0, 0.084, tool_momentum, 0.11, -0.025, 0.085, robot_mode, impedance, 
30/03/2022 16:25:21:088, robot_pos_w_timestamp, 1648650235049, 523.76, 148.05, 292.26, 2.2, 0.0, 3.02, tool_force, 3.33, 9.69, 2.81, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 68.01, joints_pos, 36.26, 36.91, -28.62, -95.84, 27.01, 47.5, 49.9, tool_torque, -0.016, 0.191, -0.197, tool_momentum, 0.0030, 0.189, -0.197, robot_mode, impedance, 
30/03/2022 16:25:21:282, robot_pos_w_timestamp, 1648650235204, 522.38, 155.23, 293.51, 2.2, -0.01, 3.02, tool_force, 8.19, 12.74, 3.24, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 37.02, joints_pos, 36.82, 36.83, -28.43, -95.7, 26.95, 47.64, 50.43, tool_torque, 0.163, 0.364, -0.55, tool_momentum, 0.176, 0.348, -0.55, robot_mode, impedance, 
30/03/2022 16:25:21:386, robot_pos_w_timestamp, 1648650235353, 522.46, 161.21, 293.67, 2.2, -0.01, 3.02, tool_force, 12.25, 14.35, 2.05, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 39.5, joints_pos, 37.37, 36.99, -28.42, -95.39, 26.9, 47.68, 50.99, tool_torque, -0.065, 0.395, -0.785, tool_momentum, -0.072, 0.383, -0.791, robot_mode, impedance, 
30/03/2022 16:25:21:584, robot_pos_w_timestamp, 1648650235507, 522.17, 165.88, 294.37, 2.21, -0.01, 3.02, tool_force, 15.13, 13.97, 1.08, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 23.3, joints_pos, 37.87, 37.08, -28.48, -95.12, 26.74, 47.93, 51.53, tool_torque, -0.309, 0.52, -1.052, tool_momentum, -0.304, 0.515, -1.054, robot_mode, impedance, 
30/03/2022 16:25:21:686, robot_pos_w_timestamp, 1648650235655, 521.06, 168.86, 294.75, 2.21, -0.01, 3.02, tool_force, 16.93, 14.39, -0.12, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 23.12, joints_pos, 38.25, 37.03, -28.53, -95.15, 26.71, 47.93, 51.8, tool_torque, -0.289, 0.62, -1.234, tool_momentum, -0.289, 0.62, -1.237, robot_mode, impedance, 
30/03/2022 16:25:21:887, robot_pos_w_timestamp, 1648650235807, 518.57, 170.33, 294.51, 2.21, -0.01, 3.03, tool_force, 19.63, 11.34, -0.57, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 20.05, joints_pos, 38.55, 36.88, -28.56, -95.45, 26.59, 47.95, 51.87, tool_torque, -0.282, 0.657, -1.521, tool_momentum, -0.271, 0.646, -1.521, robot_mode, impedance, 
30/03/2022 16:25:21:995, robot_pos_w_timestamp, 1648650235955, 515.53, 169.29, 294.13, 2.21, -0.01, 3.03, tool_force, 18.66, 9.76, 0.81, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 24.31, joints_pos, 38.75, 36.6, -28.68, -96.03, 26.44, 47.75, 51.91, tool_torque, 0.124, 0.829, -1.521, tool_momentum, 0.117, 0.825, -1.521, robot_mode, impedance, 
30/03/2022 16:25:22:175, robot_pos_w_timestamp, 1648650236115, 515.19, 169.7, 294.65, 2.21, 0.0, 3.02, tool_force, 18.69, 13.76, 0.4, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 10.8, joints_pos, 38.81, 36.46, -28.64, -96.16, 26.49, 47.44, 51.96, tool_torque, 0.046, 0.739, -1.374, tool_momentum, 0.041, 0.741, -1.373, robot_mode, impedance, 
30/03/2022 16:25:22:290, robot_pos_w_timestamp, 1648650236267, 516.31, 170.85, 294.44, 2.21, 0.0, 3.02, tool_force, 18.39, 14.48, 1.71, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 9.69, joints_pos, 38.82, 36.63, -28.61, -95.92, 26.54, 47.48, 52.09, tool_torque, -0.0030, 0.556, -1.258, tool_momentum, -0.011, 0.557, -1.258, robot_mode, impedance, 
30/03/2022 16:25:22:472, robot_pos_w_timestamp, 1648650236418, 517.63, 171.59, 294.53, 2.21, 0.0, 3.02, tool_force, 18.61, 14.08, 1.17, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 7.08, joints_pos, 38.82, 36.8, -28.63, -95.62, 26.54, 47.65, 52.2, tool_torque, -0.213, 0.562, -1.293, tool_momentum, -0.223, 0.564, -1.295, robot_mode, impedance, 
