22/03/2022 15:07:58: File Created!
22/03/2022 15:07:58:086, robot_pos_w_timestamp, 1647957997725, 536.68, 303.07, 194.86, 2.29, 0.04, 3.08, tool_force, -0.31, 0.95, 5.8, actual_rep, 1, curr_step, 1, track_size, 95, robot_vel, 0.0, joints_pos, 44.78, 53.8, -23.48, -81.06, 24.14, 46.07, 63.1, tool_torque, 0.182, -0.0030, 0.049, tool_momentum, 0.182, -0.0030, 0.049, robot_mode, normal, 
22/03/2022 15:08:02:302, robot_pos_w_timestamp, 1647958001834, 578.21, 208.47, 192.21, 2.05, 0.08, 3.07, tool_force, 1.17, 1.87, 6.09, actual_rep, 1, curr_step, 16, track_size, 95, robot_vel, 11.13, joints_pos, 36.54, 54.1, -24.74, -81.62, 22.52, 44.77, 68.81, tool_torque, 0.382, -0.591, 0.422, tool_momentum, 0.385, -0.6, 0.422, robot_mode, rotation_overlay, 
22/03/2022 15:08:02:455, robot_pos_w_timestamp, 1647958001985, 578.5, 207.55, 191.85, 2.09, 0.08, 3.08, tool_force, 1.74, 0.83, 5.67, actual_rep, 1, curr_step, 16, track_size, 95, robot_vel, 7.5, joints_pos, 36.44, 54.16, -24.72, -81.58, 22.42, 44.84, 66.59, tool_torque, 0.142, -0.752, 0.497, tool_momentum, 0.128, -0.72, 0.497, robot_mode, rotation_overlay, 
22/03/2022 15:08:02:604, robot_pos_w_timestamp, 1647958002133, 579.38, 206.71, 191.49, 2.16, 0.08, 3.09, tool_force, 1.66, 0.99, 5.7, actual_rep, 1, curr_step, 16, track_size, 95, robot_vel, 7.21, joints_pos, 36.23, 54.23, -24.62, -81.43, 22.46, 44.93, 62.18, tool_torque, 0.179, -0.806, 0.504, tool_momentum, 0.175, -0.797, 0.502, robot_mode, rotation_overlay, 
22/03/2022 15:08:02:759, robot_pos_w_timestamp, 1647958002287, 579.98, 205.49, 191.7, 2.27, 0.09, 3.09, tool_force, 1.45, 1.37, 5.28, actual_rep, 1, curr_step, 16, track_size, 95, robot_vel, 8.84, joints_pos, 35.9, 54.15, -24.39, -81.46, 22.67, 44.87, 55.53, tool_torque, 0.451, -0.718, 0.498, tool_momentum, 0.462, -0.724, 0.498, robot_mode, rotation_overlay, 
22/03/2022 15:08:02:904, robot_pos_w_timestamp, 1647958002434, 580.35, 204.03, 191.96, 2.37, 0.09, 3.1, tool_force, 0.85, 2.04, 5.11, actual_rep, 1, curr_step, 17, track_size, 95, robot_vel, 12.42, joints_pos, 35.59, 54.03, -24.2, -81.55, 22.91, 44.75, 49.57, tool_torque, 0.668, -0.573, 0.475, tool_momentum, 0.677, -0.585, 0.475, robot_mode, rotation_overlay, 
22/03/2022 15:08:03:057, robot_pos_w_timestamp, 1647958002583, 580.68, 202.79, 192.1, 2.44, 0.09, 3.1, tool_force, 0.69, 2.16, 5.81, actual_rep, 1, curr_step, 17, track_size, 95, robot_vel, 8.29, joints_pos, 35.48, 54.01, -24.23, -81.59, 23.1, 44.75, 45.35, tool_torque, 0.621, -0.492, 0.402, tool_momentum, 0.618, -0.491, 0.402, robot_mode, rotation_overlay, 
22/03/2022 15:08:03:209, robot_pos_w_timestamp, 1647958002732, 580.89, 201.48, 192.28, 2.47, 0.09, 3.11, tool_force, 0.51, 1.81, 5.98, actual_rep, 1, curr_step, 17, track_size, 95, robot_vel, 9.14, joints_pos, 35.48, 54.01, -24.41, -81.62, 23.21, 44.82, 43.27, tool_torque, 0.323, -0.368, 0.325, tool_momentum, 0.32, -0.367, 0.325, robot_mode, rotation_overlay, 
22/03/2022 15:08:03:374, robot_pos_w_timestamp, 1647958002865, 581.0, 200.78, 192.33, 2.48, 0.09, 3.11, tool_force, 0.13, 1.39, 6.37, actual_rep, 1, curr_step, 17, track_size, 95, robot_vel, 0.45, joints_pos, 35.53, 54.05, -24.56, -81.61, 23.22, 44.91, 42.94, tool_torque, 0.271, -0.393, 0.298, tool_momentum, 0.287, -0.393, 0.296, robot_mode, rotation_overlay, 
22/03/2022 15:08:03:663, robot_pos_w_timestamp, 1647958003161, 581.77, 198.93, 190.78, 2.42, 0.09, 3.1, tool_force, 0.7, 0.61, 5.71, actual_rep, 1, curr_step, 17, track_size, 95, robot_vel, 9.12, joints_pos, 35.48, 54.28, -24.86, -81.58, 23.99, 44.91, 45.47, tool_torque, -0.051, -0.182, -0.053, tool_momentum, -0.062, -0.173, -0.055, robot_mode, rotation_overlay, 
22/03/2022 15:08:03:813, robot_pos_w_timestamp, 1647958003309, 581.92, 197.67, 191.01, 2.35, 0.08, 3.1, tool_force, 0.03, 0.66, 6.23, actual_rep, 1, curr_step, 17, track_size, 95, robot_vel, 9.64, joints_pos, 35.53, 54.31, -25.1, -81.59, 24.11, 45.06, 49.73, tool_torque, -0.186, -0.085, -0.07, tool_momentum, -0.184, -0.083, -0.069, robot_mode, rotation_overlay, 
22/03/2022 15:08:03:966, robot_pos_w_timestamp, 1647958003461, 582.07, 196.44, 191.22, 2.24, 0.08, 3.09, tool_force, 0.17, 0.31, 6.4, actual_rep, 1, curr_step, 18, track_size, 95, robot_vel, 8.09, joints_pos, 35.62, 54.38, -25.4, -81.53, 24.11, 45.35, 55.91, tool_torque, -0.3, 0.014, -0.099, tool_momentum, -0.314, 0.022, -0.099, robot_mode, rotation_overlay, 
22/03/2022 15:08:04:115, robot_pos_w_timestamp, 1647958003607, 582.31, 195.45, 191.45, 2.14, 0.08, 3.09, tool_force, 0.2, 0.19, 6.37, actual_rep, 1, curr_step, 18, track_size, 95, robot_vel, 7.12, joints_pos, 35.68, 54.45, -25.6, -81.45, 23.95, 45.6, 61.56, tool_torque, -0.317, 0.019, -0.074, tool_momentum, -0.314, 0.013, -0.074, robot_mode, rotation_overlay, 
22/03/2022 15:08:04:265, robot_pos_w_timestamp, 1647958003757, 582.62, 194.33, 191.68, 2.08, 0.07, 3.09, tool_force, 0.53, 0.31, 6.3, actual_rep, 1, curr_step, 18, track_size, 95, robot_vel, 8.54, joints_pos, 35.59, 54.43, -25.61, -81.44, 23.84, 45.67, 65.16, tool_torque, -0.214, -0.182, -0.0080, tool_momentum, -0.213, -0.192, -0.0080, robot_mode, rotation_overlay, 
22/03/2022 15:08:04:416, robot_pos_w_timestamp, 1647958003908, 582.9, 193.26, 192.08, 2.04, 0.07, 3.09, tool_force, 1.11, 0.74, 6.21, actual_rep, 1, curr_step, 18, track_size, 95, robot_vel, 10.79, joints_pos, 35.4, 54.35, -25.49, -81.47, 23.78, 45.66, 66.76, tool_torque, -0.03, -0.443, 0.087, tool_momentum, -0.023, -0.445, 0.087, robot_mode, rotation_overlay, 
22/03/2022 15:08:04:569, robot_pos_w_timestamp, 1647958004036, 583.01, 192.68, 192.3, 2.04, 0.07, 3.08, tool_force, 0.66, 1.11, 5.89, actual_rep, 1, curr_step, 18, track_size, 95, robot_vel, 1.84, joints_pos, 35.21, 54.26, -25.29, -81.52, 23.74, 45.59, 66.84, tool_torque, 0.186, -0.286, 0.116, tool_momentum, 0.192, -0.293, 0.117, robot_mode, rotation_overlay, 
22/03/2022 15:08:04:721, robot_pos_w_timestamp, 1647958004187, 582.76, 191.88, 191.32, 2.05, 0.07, 3.09, tool_force, 1.17, 1.02, 5.22, actual_rep, 1, curr_step, 18, track_size, 95, robot_vel, 9.79, joints_pos, 35.2, 54.35, -25.3, -81.55, 23.49, 45.57, 66.21, tool_torque, 0.225, -0.498, 0.427, tool_momentum, 0.223, -0.495, 0.427, robot_mode, rotation_overlay, 
22/03/2022 15:08:04:869, robot_pos_w_timestamp, 1647958004334, 583.47, 191.23, 191.06, 2.1, 0.08, 3.09, tool_force, 1.64, 0.98, 5.95, actual_rep, 1, curr_step, 18, track_size, 95, robot_vel, 9.54, joints_pos, 35.12, 54.44, -25.31, -81.4, 23.38, 45.7, 63.46, tool_torque, 0.05, -0.642, 0.463, tool_momentum, 0.045, -0.641, 0.464, robot_mode, rotation_overlay, 
22/03/2022 15:08:05:021, robot_pos_w_timestamp, 1647958004487, 583.86, 190.23, 191.22, 2.18, 0.08, 3.1, tool_force, 1.4, 1.05, 5.66, actual_rep, 1, curr_step, 18, track_size, 95, robot_vel, 6.34, joints_pos, 34.94, 54.4, -25.21, -81.4, 23.37, 45.68, 58.58, tool_torque, 0.232, -0.674, 0.487, tool_momentum, 0.242, -0.687, 0.49, robot_mode, rotation_overlay, 
22/03/2022 15:08:05:215, robot_pos_w_timestamp, 1647958004633, 584.1, 189.05, 191.62, 2.29, 0.08, 3.1, tool_force, 1.07, 2.0, 5.55, actual_rep, 1, curr_step, 19, track_size, 95, robot_vel, 7.58, joints_pos, 34.64, 54.26, -24.96, -81.49, 23.39, 45.55, 52.02, tool_torque, 0.62, -0.591, 0.507, tool_momentum, 0.628, -0.593, 0.506, robot_mode, rotation_overlay, 
22/03/2022 15:08:05:320, robot_pos_w_timestamp, 1647958004784, 584.46, 187.62, 192.03, 2.39, 0.08, 3.11, tool_force, 0.68, 2.22, 5.28, actual_rep, 1, curr_step, 19, track_size, 95, robot_vel, 12.39, joints_pos, 34.4, 54.14, -24.82, -81.59, 23.52, 45.42, 46.5, tool_torque, 0.708, -0.455, 0.439, tool_momentum, 0.712, -0.447, 0.44, robot_mode, rotation_overlay, 
22/03/2022 15:08:05:471, robot_pos_w_timestamp, 1647958004933, 584.65, 186.55, 192.19, 2.45, 0.08, 3.11, tool_force, 0.36, 2.29, 5.81, actual_rep, 1, curr_step, 19, track_size, 95, robot_vel, 6.62, joints_pos, 34.34, 54.12, -24.89, -81.64, 23.6, 45.39, 42.88, tool_torque, 0.601, -0.311, 0.375, tool_momentum, 0.603, -0.315, 0.375, robot_mode, rotation_overlay, 
22/03/2022 15:08:05:628, robot_pos_w_timestamp, 1647958005086, 584.8, 185.25, 192.42, 2.48, 0.09, 3.12, tool_force, 0.24, 1.87, 6.1, actual_rep, 1, curr_step, 19, track_size, 95, robot_vel, 9.48, joints_pos, 34.37, 54.12, -25.07, -81.68, 23.63, 45.43, 41.3, tool_torque, 0.298, -0.216, 0.27, tool_momentum, 0.298, -0.218, 0.27, robot_mode, rotation_overlay, 
22/03/2022 15:08:05:774, robot_pos_w_timestamp, 1647958005217, 584.77, 184.89, 192.32, 2.48, 0.09, 3.12, tool_force, 0.17, 1.64, 5.72, actual_rep, 1, curr_step, 19, track_size, 95, robot_vel, 5.85, joints_pos, 34.43, 54.15, -25.18, -81.69, 23.63, 45.46, 41.2, tool_torque, 0.164, -0.203, 0.185, tool_momentum, 0.15, -0.203, 0.182, robot_mode, normal, 
22/03/2022 15:08:05:931, robot_pos_w_timestamp, 1647958005367, 585.41, 183.59, 191.49, 2.46, 0.09, 3.12, tool_force, 0.26, 1.04, 5.7, actual_rep, 1, curr_step, 19, track_size, 95, robot_vel, 18.64, joints_pos, 34.35, 54.28, -25.34, -81.66, 24.08, 45.42, 41.84, tool_torque, 0.144, -0.088, -0.042, tool_momentum, 0.14, -0.081, -0.042, robot_mode, normal, 
22/03/2022 15:08:06:082, robot_pos_w_timestamp, 1647958005519, 585.61, 181.84, 191.62, 2.41, 0.08, 3.11, tool_force, -0.19, 1.23, 6.15, actual_rep, 1, curr_step, 19, track_size, 95, robot_vel, 8.74, joints_pos, 34.36, 54.29, -25.59, -81.74, 24.36, 45.42, 44.53, tool_torque, 0.104, -0.036, -0.047, tool_momentum, 0.101, -0.038, -0.046, robot_mode, normal, 
22/03/2022 15:08:06:234, robot_pos_w_timestamp, 1647958005671, 585.73, 179.85, 192.17, 2.33, 0.08, 3.11, tool_force, 0.1, 1.15, 6.5, actual_rep, 1, curr_step, 20, track_size, 95, robot_vel, 13.04, joints_pos, 34.4, 54.28, -25.89, -81.79, 24.41, 45.6, 48.65, tool_torque, -0.101, -0.115, -0.062, tool_momentum, -0.108, -0.116, -0.063, robot_mode, normal, 
22/03/2022 15:08:06:381, robot_pos_w_timestamp, 1647958005818, 585.96, 174.81, 193.23, 2.28, 0.08, 3.11, tool_force, 0.71, 1.26, 6.29, actual_rep, 1, curr_step, 20, track_size, 95, robot_vel, 32.61, joints_pos, 34.22, 54.18, -26.24, -81.97, 24.4, 45.86, 51.19, tool_torque, -0.034, -0.338, -0.01, tool_momentum, -0.031, -0.339, -0.01, robot_mode, normal, 
22/03/2022 15:08:06:531, robot_pos_w_timestamp, 1647958005968, 586.16, 168.7, 194.45, 2.26, 0.08, 3.11, tool_force, 0.97, 1.4, 6.55, actual_rep, 1, curr_step, 21, track_size, 95, robot_vel, 44.12, joints_pos, 33.67, 53.94, -26.22, -82.21, 24.39, 46.06, 51.67, tool_torque, 0.024, -0.36, 0.119, tool_momentum, 0.019, -0.355, 0.123, robot_mode, normal, 
22/03/2022 15:08:06:683, robot_pos_w_timestamp, 1647958006118, 586.02, 161.62, 196.06, 2.26, 0.07, 3.11, tool_force, 0.66, 1.86, 6.64, actual_rep, 1, curr_step, 22, track_size, 95, robot_vel, 50.65, joints_pos, 32.85, 53.53, -25.96, -82.57, 24.38, 46.29, 51.1, tool_torque, 0.243, -0.622, 0.381, tool_momentum, 0.244, -0.623, 0.381, robot_mode, normal, 
22/03/2022 15:08:06:840, robot_pos_w_timestamp, 1647958006271, 585.16, 155.1, 198.01, 2.25, 0.07, 3.12, tool_force, 1.07, 1.69, 6.3, actual_rep, 1, curr_step, 23, track_size, 95, robot_vel, 38.78, joints_pos, 32.29, 53.17, -25.89, -82.87, 23.99, 46.84, 50.96, tool_torque, 0.246, -0.669, 0.426, tool_momentum, 0.243, -0.668, 0.426, robot_mode, normal, 
22/03/2022 15:08:06:987, robot_pos_w_timestamp, 1647958006420, 584.43, 148.17, 200.37, 2.25, 0.06, 3.13, tool_force, 0.6, 1.71, 6.09, actual_rep, 1, curr_step, 24, track_size, 95, robot_vel, 51.93, joints_pos, 31.69, 52.81, -25.89, -83.12, 23.75, 47.53, 50.54, tool_torque, 0.173, -0.533, 0.414, tool_momentum, 0.186, -0.537, 0.415, robot_mode, normal, 
22/03/2022 15:08:07:140, robot_pos_w_timestamp, 1647958006569, 582.95, 141.72, 203.42, 2.25, 0.06, 3.14, tool_force, 0.88, 2.36, 6.08, actual_rep, 1, curr_step, 25, track_size, 95, robot_vel, 47.83, joints_pos, 31.21, 52.28, -25.89, -83.56, 23.31, 48.05, 50.22, tool_torque, 0.271, -0.654, 0.43, tool_momentum, 0.274, -0.663, 0.43, robot_mode, normal, 
22/03/2022 15:08:07:287, robot_pos_w_timestamp, 1647958006718, 580.6, 134.72, 207.0, 2.25, 0.05, -3.14, tool_force, 0.29, 1.96, 6.43, actual_rep, 1, curr_step, 26, track_size, 95, robot_vel, 57.6, joints_pos, 30.63, 51.55, -25.84, -84.3, 23.38, 48.24, 49.4, tool_torque, 0.268, -0.58, 0.407, tool_momentum, 0.269, -0.584, 0.41, robot_mode, normal, 
22/03/2022 15:08:07:441, robot_pos_w_timestamp, 1647958006868, 576.87, 128.97, 211.18, 2.25, 0.05, -3.13, tool_force, 0.69, 1.88, 6.46, actual_rep, 1, curr_step, 27, track_size, 95, robot_vel, 49.46, joints_pos, 30.27, 50.7, -25.82, -85.14, 23.06, 48.7, 48.66, tool_torque, 0.261, -0.685, 0.462, tool_momentum, 0.267, -0.695, 0.465, robot_mode, normal, 
22/03/2022 15:08:07:598, robot_pos_w_timestamp, 1647958007027, 573.4, 122.71, 216.95, 2.26, 0.04, -3.13, tool_force, -0.43, 2.23, 6.89, actual_rep, 1, curr_step, 29, track_size, 95, robot_vel, 68.95, joints_pos, 29.91, 49.73, -25.89, -85.95, 22.74, 49.22, 47.92, tool_torque, 0.241, -0.292, 0.365, tool_momentum, 0.243, -0.282, 0.363, robot_mode, normal, 
