30/03/2022 11:52:42: File Created!
30/03/2022 11:52:42:835, robot_pos_w_timestamp, 1648633877488, 522.37, 320.67, 210.03, 2.36, 0.03, 3.05, tool_force, -0.52, 0.88, 5.85, actual_rep, 1, curr_step, 1, track_size, 92, robot_vel, 0.0, joints_pos, 59.65, 58.79, -45.36, -82.63, 48.62, 53.0, 46.49, tool_torque, 0.16, -0.154, 0.18, tool_momentum, 0.159, -0.154, 0.18, robot_mode, normal, 
30/03/2022 11:52:45:139, robot_pos_w_timestamp, 1648633879718, 550.77, 242.14, 232.97, 2.28, 0.09, 3.06, tool_force, 0.33, 0.84, 5.11, actual_rep, 1, curr_step, 12, track_size, 92, robot_vel, 38.34, joints_pos, 54.01, 55.74, -46.68, -85.19, 44.04, 51.88, 45.66, tool_torque, 0.505, -0.565, 0.489, tool_momentum, 0.504, -0.563, 0.489, robot_mode, normal, 
30/03/2022 11:52:45:284, robot_pos_w_timestamp, 1648633879868, 551.58, 236.34, 234.57, 2.27, 0.09, 3.06, tool_force, -0.08, 0.96, 5.06, actual_rep, 1, curr_step, 13, track_size, 92, robot_vel, 42.88, joints_pos, 53.57, 55.4, -46.66, -85.51, 43.83, 51.8, 45.49, tool_torque, 0.537, -0.616, 0.574, tool_momentum, 0.538, -0.616, 0.574, robot_mode, normal, 
30/03/2022 11:52:45:410, robot_pos_w_timestamp, 1648633880018, 552.29, 230.55, 236.15, 2.27, 0.09, 3.06, tool_force, -0.55, 1.23, 4.96, actual_rep, 1, curr_step, 13, track_size, 92, robot_vel, 38.9, joints_pos, 53.13, 55.06, -46.65, -85.84, 43.65, 51.75, 45.3, tool_torque, 0.545, -0.585, 0.613, tool_momentum, 0.549, -0.594, 0.613, robot_mode, normal, 
30/03/2022 11:52:45:586, robot_pos_w_timestamp, 1648633880169, 553.07, 224.32, 237.29, 2.26, 0.09, 3.06, tool_force, -0.75, 0.97, 4.72, actual_rep, 1, curr_step, 14, track_size, 92, robot_vel, 42.72, joints_pos, 52.67, 54.77, -46.66, -86.18, 43.4, 51.62, 45.22, tool_torque, 0.463, -0.559, 0.579, tool_momentum, 0.463, -0.558, 0.579, robot_mode, impedance, 
30/03/2022 11:52:45:688, robot_pos_w_timestamp, 1648633880316, 554.5, 218.04, 237.53, 2.25, 0.1, 3.07, tool_force, -1.86, 2.61, 6.12, actual_rep, 1, curr_step, 14, track_size, 92, robot_vel, 41.04, joints_pos, 52.16, 54.69, -46.66, -86.29, 42.96, 51.6, 45.13, tool_torque, 0.556, -0.607, 0.712, tool_momentum, 0.558, -0.606, 0.713, robot_mode, impedance, 
30/03/2022 11:52:45:890, robot_pos_w_timestamp, 1648633880466, 557.29, 212.51, 238.65, 2.25, 0.1, 3.07, tool_force, -3.4, 3.17, 7.35, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 43.11, joints_pos, 51.52, 54.65, -46.66, -86.11, 42.71, 51.81, 44.93, tool_torque, 0.311, -0.587, 0.644, tool_momentum, 0.306, -0.575, 0.644, robot_mode, impedance, 
30/03/2022 11:52:45:990, robot_pos_w_timestamp, 1648633880613, 560.5, 206.43, 240.2, 2.25, 0.1, 3.07, tool_force, -4.16, 3.9, 7.17, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 50.5, joints_pos, 50.8, 54.57, -46.65, -85.9, 42.53, 52.06, 44.76, tool_torque, 0.338, -0.608, 0.719, tool_momentum, 0.333, -0.608, 0.719, robot_mode, impedance, 
30/03/2022 11:52:46:191, robot_pos_w_timestamp, 1648633880763, 563.59, 200.35, 241.92, 2.24, 0.1, 3.07, tool_force, -6.81, 4.52, 7.96, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 38.52, joints_pos, 50.02, 54.46, -46.56, -85.64, 42.3, 52.37, 44.5, tool_torque, 0.408, -0.401, 0.751, tool_momentum, 0.414, -0.406, 0.751, robot_mode, impedance, 
30/03/2022 11:52:46:384, robot_pos_w_timestamp, 1648633880912, 566.44, 197.92, 241.89, 2.24, 0.09, 3.07, tool_force, -8.08, 4.5, 8.25, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 23.47, joints_pos, 49.36, 54.47, -46.19, -85.26, 42.06, 52.43, 44.46, tool_torque, 0.48, -0.521, 0.91, tool_momentum, 0.49, -0.522, 0.912, robot_mode, impedance, 
30/03/2022 11:52:46:688, robot_pos_w_timestamp, 1648633881214, 570.33, 191.74, 242.16, 2.24, 0.09, 3.08, tool_force, -8.69, -0.14, 5.7, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 17.45, joints_pos, 48.48, 54.6, -46.09, -84.83, 41.91, 52.83, 44.08, tool_torque, 0.262, -0.576, 1.023, tool_momentum, 0.255, -0.574, 1.022, robot_mode, impedance, 
30/03/2022 11:52:46:773, robot_pos_w_timestamp, 1648633881365, 568.7, 190.4, 243.0, 2.24, 0.09, 3.08, tool_force, -7.82, -1.83, 4.22, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 19.08, joints_pos, 48.5, 54.32, -46.08, -85.21, 41.9, 52.84, 43.84, tool_torque, 0.259, -0.485, 0.97, tool_momentum, 0.261, -0.48, 0.97, robot_mode, impedance, 
30/03/2022 11:52:46:987, robot_pos_w_timestamp, 1648633881513, 565.24, 189.49, 243.37, 2.24, 0.09, 3.08, tool_force, -7.39, -2.73, 3.99, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 25.02, joints_pos, 48.72, 53.87, -46.02, -85.97, 41.82, 52.5, 43.68, tool_torque, 0.416, -0.27, 0.921, tool_momentum, 0.413, -0.267, 0.919, robot_mode, impedance, 
30/03/2022 11:52:47:040, robot_pos_w_timestamp, 1648633881664, 561.03, 190.53, 243.0, 2.24, 0.09, 3.07, tool_force, -4.27, -3.18, 4.02, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 32.31, joints_pos, 49.07, 53.45, -45.84, -86.75, 41.76, 52.02, 43.58, tool_torque, 0.407, -0.375, 0.764, tool_momentum, 0.408, -0.37, 0.764, robot_mode, impedance, 
30/03/2022 11:52:47:290, robot_pos_w_timestamp, 1648633881814, 557.27, 192.53, 242.3, 2.25, 0.09, 3.07, tool_force, -3.58, -2.82, 4.93, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 28.18, joints_pos, 49.52, 53.17, -45.74, -87.4, 41.73, 51.57, 43.59, tool_torque, 0.414, -0.187, 0.559, tool_momentum, 0.421, -0.199, 0.559, robot_mode, impedance, 
30/03/2022 11:52:47:316, robot_pos_w_timestamp, 1648633881967, 554.71, 194.32, 241.97, 2.25, 0.09, 3.07, tool_force, -2.87, -2.97, 5.01, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 16.74, joints_pos, 49.92, 53.01, -45.76, -87.8, 41.73, 51.29, 43.71, tool_torque, 0.36, -0.176, 0.389, tool_momentum, 0.356, -0.175, 0.389, robot_mode, impedance, 
30/03/2022 11:52:47:584, robot_pos_w_timestamp, 1648633882118, 553.0, 195.63, 241.74, 2.25, 0.09, 3.07, tool_force, -1.8, -3.06, 5.15, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 13.66, joints_pos, 50.17, 52.94, -45.78, -88.02, 41.73, 51.2, 43.74, tool_torque, 0.328, -0.143, 0.25, tool_momentum, 0.333, -0.15, 0.251, robot_mode, impedance, 
30/03/2022 11:52:47:704, robot_pos_w_timestamp, 1648633882270, 551.79, 197.0, 241.58, 2.25, 0.09, 3.07, tool_force, -1.3, -3.02, 5.13, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 10.68, joints_pos, 50.38, 52.88, -45.78, -88.17, 41.73, 51.1, 43.8, tool_torque, 0.293, -0.073, 0.124, tool_momentum, 0.292, -0.073, 0.123, robot_mode, impedance, 
30/03/2022 11:52:47:856, robot_pos_w_timestamp, 1648633882420, 550.83, 198.11, 241.44, 2.25, 0.09, 3.07, tool_force, -0.51, -3.13, 5.18, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 9.23, joints_pos, 50.54, 52.85, -45.78, -88.27, 41.73, 51.04, 43.86, tool_torque, 0.267, -0.052, 0.038, tool_momentum, 0.267, -0.052, 0.038, robot_mode, impedance, 
30/03/2022 11:52:48:007, robot_pos_w_timestamp, 1648633882573, 550.03, 199.14, 241.22, 2.25, 0.09, 3.07, tool_force, 0.02, -2.88, 5.42, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 8.67, joints_pos, 50.69, 52.83, -45.78, -88.36, 41.74, 50.98, 43.91, tool_torque, 0.333, -0.116, -0.012, tool_momentum, 0.332, -0.114, -0.012, robot_mode, impedance, 
30/03/2022 11:52:48:130, robot_pos_w_timestamp, 1648633882724, 549.54, 199.82, 241.04, 2.25, 0.09, 3.07, tool_force, -0.14, -2.84, 5.64, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 4.11, joints_pos, 50.8, 52.83, -45.79, -88.41, 41.75, 50.91, 44.0, tool_torque, 0.316, -0.091, -0.0010, tool_momentum, 0.316, -0.094, -0.0010, robot_mode, impedance, 
30/03/2022 11:52:48:313, robot_pos_w_timestamp, 1648633882875, 549.35, 200.1, 241.02, 2.25, 0.09, 3.07, tool_force, 0.17, -2.69, 5.57, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 2.36, joints_pos, 50.85, 52.83, -45.8, -88.43, 41.75, 50.89, 44.03, tool_torque, 0.273, -0.114, -0.0050, tool_momentum, 0.273, -0.113, -0.0050, robot_mode, impedance, 
30/03/2022 11:52:48:410, robot_pos_w_timestamp, 1648633883025, 549.36, 200.51, 241.05, 2.25, 0.09, 3.07, tool_force, 0.16, -2.13, 5.87, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 2.99, joints_pos, 50.88, 52.83, -45.79, -88.41, 41.76, 50.87, 44.06, tool_torque, 0.287, -0.124, 0.0010, tool_momentum, 0.288, -0.127, 0.0010, robot_mode, impedance, 
30/03/2022 11:52:48:624, robot_pos_w_timestamp, 1648633883176, 549.69, 201.03, 241.13, 2.25, 0.09, 3.07, tool_force, 0.16, -1.79, 5.7, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 4.64, joints_pos, 50.88, 52.85, -45.78, -88.33, 41.76, 50.86, 44.12, tool_torque, 0.224, -0.178, 0.024, tool_momentum, 0.221, -0.178, 0.024, robot_mode, impedance, 
30/03/2022 11:52:48:725, robot_pos_w_timestamp, 1648633883327, 550.17, 201.49, 241.04, 2.25, 0.09, 3.07, tool_force, 0.24, -1.7, 5.78, actual_rep, 1, curr_step, 15, track_size, 92, robot_vel, 4.34, joints_pos, 50.88, 52.92, -45.78, -88.23, 41.76, 50.86, 44.2, tool_torque, 0.132, -0.225, 0.036, tool_momentum, 0.13, -0.225, 0.036, robot_mode, impedance, 
30/03/2022 11:52:48:926, robot_pos_w_timestamp, 1648633883476, 550.54, 201.75, 241.01, 2.25, 0.09, 3.07, tool_force, 0.22, -1.7, 5.8, actual_rep, 1, curr_step, 16, track_size, 92, robot_vel, 1.86, joints_pos, 50.87, 52.97, -45.79, -88.14, 41.76, 50.89, 44.25, tool_torque, 0.085, -0.272, 0.068, tool_momentum, 0.088, -0.274, 0.069, robot_mode, impedance, 
30/03/2022 11:52:49:112, robot_pos_w_timestamp, 1648633883626, 550.85, 199.09, 242.9, 2.25, 0.09, 3.07, tool_force, 2.1, -0.67, 5.73, actual_rep, 1, curr_step, 16, track_size, 92, robot_vel, 28.74, joints_pos, 50.76, 52.84, -46.07, -88.2, 41.92, 51.31, 43.95, tool_torque, 0.176, -0.623, 0.219, tool_momentum, 0.177, -0.618, 0.219, robot_mode, impedance, 
30/03/2022 11:52:49:206, robot_pos_w_timestamp, 1648633883777, 550.9, 196.03, 244.97, 2.25, 0.09, 3.07, tool_force, 1.53, -0.74, 5.23, actual_rep, 1, curr_step, 17, track_size, 92, robot_vel, 19.19, joints_pos, 50.52, 52.55, -46.14, -88.37, 42.0, 51.51, 43.58, tool_torque, 0.257, -0.621, 0.284, tool_momentum, 0.278, -0.627, 0.286, robot_mode, impedance, 
30/03/2022 11:52:49:407, robot_pos_w_timestamp, 1648633883925, 550.84, 192.78, 246.56, 2.25, 0.09, 3.07, tool_force, 1.96, 0.05, 5.79, actual_rep, 1, curr_step, 17, track_size, 92, robot_vel, 34.0, joints_pos, 50.36, 52.31, -46.25, -88.58, 41.83, 51.54, 43.32, tool_torque, 0.286, -0.64, 0.294, tool_momentum, 0.265, -0.62, 0.29, robot_mode, impedance, 
30/03/2022 11:52:49:479, robot_pos_w_timestamp, 1648633884076, 550.66, 188.1, 248.49, 2.25, 0.09, 3.07, tool_force, 1.22, -0.54, 5.04, actual_rep, 1, curr_step, 18, track_size, 92, robot_vel, 22.89, joints_pos, 50.09, 51.96, -46.35, -88.91, 41.71, 51.56, 42.93, tool_torque, 0.276, -0.677, 0.373, tool_momentum, 0.279, -0.682, 0.374, robot_mode, impedance, 
30/03/2022 11:52:49:712, robot_pos_w_timestamp, 1648633884225, 550.58, 184.7, 250.55, 2.24, 0.08, 3.07, tool_force, 0.76, -0.06, 5.51, actual_rep, 1, curr_step, 18, track_size, 92, robot_vel, 37.85, joints_pos, 49.82, 51.64, -46.4, -89.09, 41.71, 51.77, 42.55, tool_torque, 0.284, -0.659, 0.4, tool_momentum, 0.293, -0.663, 0.402, robot_mode, impedance, 
30/03/2022 11:52:49:750, robot_pos_w_timestamp, 1648633884377, 550.91, 178.68, 254.6, 2.25, 0.08, 3.07, tool_force, -0.83, 0.16, 7.68, actual_rep, 1, curr_step, 19, track_size, 92, robot_vel, 50.83, joints_pos, 49.32, 51.14, -46.57, -89.29, 41.76, 52.35, 41.59, tool_torque, 0.328, -0.488, 0.388, tool_momentum, 0.321, -0.483, 0.388, robot_mode, normal, 
30/03/2022 11:52:50:008, robot_pos_w_timestamp, 1648633884525, 551.0, 172.53, 259.17, 2.25, 0.07, 3.07, tool_force, 0.1, -0.33, 5.79, actual_rep, 1, curr_step, 20, track_size, 92, robot_vel, 53.22, joints_pos, 48.69, 50.45, -46.57, -89.55, 41.78, 52.88, 40.8, tool_torque, 0.271, -0.576, 0.37, tool_momentum, 0.254, -0.537, 0.368, robot_mode, normal, 
30/03/2022 11:52:50:039, robot_pos_w_timestamp, 1648633884677, 549.8, 166.54, 263.46, 2.25, 0.06, 3.08, tool_force, -0.14, -0.21, 6.4, actual_rep, 1, curr_step, 21, track_size, 92, robot_vel, 54.74, joints_pos, 48.29, 49.77, -46.61, -89.88, 41.09, 53.41, 40.54, tool_torque, 0.259, -0.585, 0.318, tool_momentum, 0.258, -0.585, 0.318, robot_mode, normal, 
30/03/2022 11:52:50:293, robot_pos_w_timestamp, 1648633884824, 548.4, 162.04, 268.51, 2.25, 0.05, 3.07, tool_force, 0.02, -0.43, 5.64, actual_rep, 1, curr_step, 22, track_size, 92, robot_vel, 45.65, joints_pos, 47.92, 48.88, -46.56, -90.4, 41.14, 53.61, 39.88, tool_torque, 0.448, -0.791, 0.476, tool_momentum, 0.452, -0.782, 0.475, robot_mode, normal, 
30/03/2022 11:52:50:445, robot_pos_w_timestamp, 1648633884976, 546.42, 156.77, 274.22, 2.26, 0.04, 3.07, tool_force, -1.16, -0.06, 6.26, actual_rep, 1, curr_step, 23, track_size, 92, robot_vel, 53.73, joints_pos, 47.52, 47.91, -46.58, -90.91, 41.06, 54.12, 38.77, tool_torque, 0.382, -0.661, 0.504, tool_momentum, 0.384, -0.679, 0.506, robot_mode, normal, 
30/03/2022 11:52:50:563, robot_pos_w_timestamp, 1648633885124, 544.45, 152.65, 279.75, 2.26, 0.04, 3.07, tool_force, -0.85, -0.49, 6.33, actual_rep, 1, curr_step, 24, track_size, 92, robot_vel, 45.59, joints_pos, 47.34, 47.0, -46.61, -91.33, 40.26, 54.46, 38.6, tool_torque, 0.299, -0.628, 0.527, tool_momentum, 0.305, -0.628, 0.53, robot_mode, normal, 
30/03/2022 11:52:50:748, robot_pos_w_timestamp, 1648633885276, 542.14, 148.44, 285.59, 2.27, 0.04, 3.08, tool_force, -1.04, 0.31, 7.12, actual_rep, 1, curr_step, 25, track_size, 92, robot_vel, 46.78, joints_pos, 47.24, 46.18, -46.72, -91.62, 39.13, 55.1, 38.28, tool_torque, 0.384, -0.668, 0.563, tool_momentum, 0.374, -0.66, 0.563, robot_mode, normal, 
30/03/2022 11:52:50:850, robot_pos_w_timestamp, 1648633885425, 539.77, 144.55, 291.57, 2.29, 0.04, 3.1, tool_force, -1.5, -0.15, 6.92, actual_rep, 1, curr_step, 26, track_size, 92, robot_vel, 47.66, joints_pos, 47.14, 45.43, -46.82, -91.7, 37.48, 56.15, 37.99, tool_torque, 0.341, -0.638, 0.56, tool_momentum, 0.341, -0.638, 0.559, robot_mode, normal, 
30/03/2022 11:52:51:054, robot_pos_w_timestamp, 1648633885576, 536.91, 141.31, 297.02, 2.3, 0.04, 3.11, tool_force, -2.23, -0.03, 7.12, actual_rep, 1, curr_step, 27, track_size, 92, robot_vel, 48.35, joints_pos, 47.11, 44.57, -46.84, -92.03, 36.25, 56.75, 37.86, tool_torque, 0.288, -0.543, 0.593, tool_momentum, 0.283, -0.54, 0.593, robot_mode, normal, 
30/03/2022 11:52:51:152, robot_pos_w_timestamp, 1648633885727, 533.95, 138.48, 303.04, 2.31, 0.04, 3.13, tool_force, -3.11, -0.69, 7.05, actual_rep, 1, curr_step, 28, track_size, 92, robot_vel, 44.95, joints_pos, 47.11, 43.76, -46.85, -92.13, 34.5, 57.76, 38.06, tool_torque, 0.164, -0.382, 0.339, tool_momentum, 0.175, -0.389, 0.34, robot_mode, normal, 
30/03/2022 11:52:51:356, robot_pos_w_timestamp, 1648633885876, 531.5, 136.79, 308.7, 2.32, 0.04, 3.14, tool_force, -3.83, -0.55, 7.31, actual_rep, 1, curr_step, 29, track_size, 92, robot_vel, 42.27, joints_pos, 47.15, 42.95, -46.82, -92.3, 33.28, 58.39, 38.16, tool_torque, 0.145, -0.242, 0.296, tool_momentum, 0.158, -0.245, 0.296, robot_mode, normal, 
30/03/2022 11:52:51:454, robot_pos_w_timestamp, 1648633886026, 529.14, 134.69, 313.92, 2.32, 0.04, -3.14, tool_force, -3.67, -0.62, 7.26, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 43.64, joints_pos, 47.2, 42.1, -46.8, -92.61, 32.23, 58.64, 38.66, tool_torque, 0.16, -0.272, 0.27, tool_momentum, 0.133, -0.268, 0.27, robot_mode, impedance, 
30/03/2022 11:52:51:651, robot_pos_w_timestamp, 1648633886176, 527.06, 129.93, 317.94, 2.31, 0.04, -3.13, tool_force, -6.6, -1.36, 6.84, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 46.38, joints_pos, 46.96, 41.52, -46.92, -92.8, 31.47, 59.44, 38.73, tool_torque, 0.221, -0.368, 0.411, tool_momentum, 0.218, -0.368, 0.411, robot_mode, impedance, 
30/03/2022 11:52:51:819, robot_pos_w_timestamp, 1648633886327, 527.78, 124.76, 321.17, 2.31, 0.04, -3.13, tool_force, -9.28, -1.83, 3.74, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 34.21, joints_pos, 46.41, 41.13, -46.88, -92.77, 31.1, 59.65, 38.44, tool_torque, 0.153, -0.238, 0.534, tool_momentum, 0.154, -0.232, 0.535, robot_mode, impedance, 
30/03/2022 11:52:51:922, robot_pos_w_timestamp, 1648633886479, 530.33, 119.88, 322.9, 2.31, 0.04, -3.13, tool_force, -10.29, -3.83, -0.57, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 41.75, joints_pos, 45.68, 41.04, -46.77, -92.49, 31.07, 59.79, 37.97, tool_torque, -0.185, -0.542, 0.657, tool_momentum, -0.196, -0.53, 0.657, robot_mode, impedance, 
30/03/2022 11:52:52:124, robot_pos_w_timestamp, 1648633886630, 532.58, 116.31, 326.42, 2.31, 0.03, -3.13, tool_force, -9.18, -5.99, -6.77, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 34.58, joints_pos, 45.14, 40.84, -46.75, -92.1, 31.03, 60.27, 37.67, tool_torque, -0.671, -0.556, 0.775, tool_momentum, -0.666, -0.561, 0.779, robot_mode, impedance, 
30/03/2022 11:52:52:192, robot_pos_w_timestamp, 1648633886780, 532.36, 116.47, 329.59, 2.31, 0.03, -3.14, tool_force, -6.13, -5.89, -9.77, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 20.74, joints_pos, 45.03, 40.43, -46.58, -92.03, 30.84, 60.55, 37.66, tool_torque, -0.876, -0.582, 0.659, tool_momentum, -0.88, -0.58, 0.659, robot_mode, impedance, 
30/03/2022 11:52:52:424, robot_pos_w_timestamp, 1648633886932, 529.68, 120.41, 331.13, 2.32, 0.03, -3.14, tool_force, -2.94, -4.53, -10.84, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 38.36, joints_pos, 45.38, 39.93, -46.29, -92.31, 30.64, 60.56, 37.98, tool_torque, -1.011, -0.224, 0.215, tool_momentum, -1.007, -0.225, 0.215, robot_mode, impedance, 
30/03/2022 11:52:52:468, robot_pos_w_timestamp, 1648633887081, 526.02, 125.23, 331.43, 2.32, 0.03, -3.14, tool_force, -0.76, -4.86, -12.02, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 39.93, joints_pos, 46.03, 39.57, -46.18, -92.75, 30.36, 60.41, 38.5, tool_torque, -0.954, -0.045, -0.033, tool_momentum, -0.953, -0.041, -0.033, robot_mode, impedance, 
30/03/2022 11:52:52:724, robot_pos_w_timestamp, 1648633887232, 522.93, 127.68, 333.23, 2.32, 0.03, -3.14, tool_force, 0.33, -6.27, -15.35, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 26.35, joints_pos, 46.71, 39.15, -46.45, -93.18, 30.13, 60.29, 38.92, tool_torque, -1.264, -0.038, -0.069, tool_momentum, -1.273, -0.03, -0.073, robot_mode, impedance, 
30/03/2022 11:52:52:764, robot_pos_w_timestamp, 1648633887381, 520.17, 129.27, 335.76, 2.32, 0.03, 3.14, tool_force, 0.42, -5.83, -18.01, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 26.86, joints_pos, 47.23, 38.66, -46.68, -93.58, 30.02, 60.22, 39.11, tool_torque, -1.461, 0.115, -0.14, tool_momentum, -1.459, 0.117, -0.14, robot_mode, impedance, 
30/03/2022 11:52:53:004, robot_pos_w_timestamp, 1648633887551, 517.93, 128.96, 338.28, 2.32, 0.03, 3.14, tool_force, -0.24, -7.06, -21.2, actual_rep, 1, curr_step, 30, track_size, 92, robot_vel, 19.31, joints_pos, 47.58, 38.2, -46.93, -93.94, 29.75, 60.19, 39.26, tool_torque, -1.663, 0.015, -0.082, tool_momentum, -1.669, 0.01, -0.083, robot_mode, impedance, 
