30/03/2022 11:22:06: File Created!
30/03/2022 11:22:06:622, robot_pos_w_timestamp, 1648632041355, 548.78, 332.8, 193.34, 2.27, 0.03, 3.06, tool_force, -0.77, -0.1, 0.43, actual_rep, 1, curr_step, 1, track_size, 68, robot_vel, 0.01, joints_pos, 45.32, 56.39, -22.92, -75.68, 23.97, 47.79, 67.07, tool_torque, 0.013, -0.219, 0.22, tool_momentum, 0.012, -0.217, 0.22, robot_mode, normal, 
30/03/2022 11:22:09:743, robot_pos_w_timestamp, 1648632044457, 583.96, 218.29, 207.83, 2.09, 0.13, 3.09, tool_force, -7.73, 4.59, 2.41, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 74.55, joints_pos, 40.95, 55.11, -30.71, -79.61, 24.19, 47.94, 66.89, tool_torque, 0.035, -0.643, -0.117, tool_momentum, 0.037, -0.653, -0.117, robot_mode, impedance, 
30/03/2022 11:22:09:891, robot_pos_w_timestamp, 1648632044608, 589.37, 209.51, 210.12, 2.09, 0.13, 3.09, tool_force, -11.05, 6.29, 2.67, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 66.47, joints_pos, 40.0, 55.11, -30.8, -79.18, 24.18, 48.28, 66.19, tool_torque, -0.048, -0.486, -0.304, tool_momentum, -0.041, -0.489, -0.304, robot_mode, impedance, 
30/03/2022 11:22:10:042, robot_pos_w_timestamp, 1648632044758, 594.17, 205.69, 211.05, 2.09, 0.13, 3.09, tool_force, -12.63, 6.11, 1.62, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 37.73, joints_pos, 39.15, 55.28, -30.5, -78.46, 24.15, 48.69, 65.76, tool_torque, -0.065, -0.759, -0.246, tool_momentum, -0.062, -0.765, -0.246, robot_mode, impedance, 
30/03/2022 11:22:10:191, robot_pos_w_timestamp, 1648632044905, 596.87, 202.24, 211.34, 2.09, 0.13, 3.1, tool_force, -12.2, 2.16, -0.29, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 21.41, joints_pos, 38.63, 55.45, -30.44, -78.0, 24.0, 49.24, 65.72, tool_torque, -0.029, -0.847, 0.069, tool_momentum, -0.021, -0.846, 0.071, robot_mode, impedance, 
30/03/2022 11:22:10:338, robot_pos_w_timestamp, 1648632045054, 595.73, 201.18, 211.01, 2.08, 0.12, 3.1, tool_force, -10.62, 0.19, -0.37, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 13.99, joints_pos, 38.56, 55.35, -30.35, -78.22, 23.98, 49.33, 65.72, tool_torque, 0.173, -0.767, 0.272, tool_momentum, 0.169, -0.763, 0.272, robot_mode, impedance, 
30/03/2022 11:22:10:493, robot_pos_w_timestamp, 1648632045201, 592.72, 201.69, 210.45, 2.09, 0.12, 3.1, tool_force, -10.64, 0.78, 0.9, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 22.12, joints_pos, 38.73, 55.08, -30.23, -78.82, 23.99, 49.03, 65.74, tool_torque, 0.479, -0.359, 0.249, tool_momentum, 0.48, -0.361, 0.248, robot_mode, impedance, 
30/03/2022 11:22:10:640, robot_pos_w_timestamp, 1648632045351, 589.96, 203.64, 209.65, 2.09, 0.12, 3.1, tool_force, -7.48, 1.18, 1.28, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 28.09, joints_pos, 38.95, 54.9, -30.07, -79.25, 24.09, 48.73, 65.77, tool_torque, 0.504, -0.249, 0.161, tool_momentum, 0.498, -0.239, 0.159, robot_mode, impedance, 
30/03/2022 11:22:10:794, robot_pos_w_timestamp, 1648632045500, 587.38, 206.79, 208.76, 2.09, 0.12, 3.1, tool_force, -5.89, 0.93, 1.72, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 25.1, joints_pos, 39.28, 54.8, -29.94, -79.57, 24.1, 48.48, 65.98, tool_torque, 0.443, -0.109, 0.025, tool_momentum, 0.438, -0.12, 0.025, robot_mode, impedance, 
30/03/2022 11:22:10:946, robot_pos_w_timestamp, 1648632045649, 585.17, 209.73, 208.47, 2.09, 0.12, 3.1, tool_force, -4.43, 0.52, 1.05, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 22.89, joints_pos, 39.65, 54.71, -29.93, -79.8, 24.1, 48.36, 66.25, tool_torque, 0.395, -0.063, 0.0020, tool_momentum, 0.399, -0.081, 0.0050, robot_mode, impedance, 
30/03/2022 11:22:11:097, robot_pos_w_timestamp, 1648632045800, 583.3, 212.49, 208.41, 2.09, 0.12, 3.1, tool_force, -3.24, 0.82, 0.91, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 23.59, joints_pos, 40.01, 54.64, -29.96, -79.98, 24.1, 48.27, 66.54, tool_torque, 0.395, 0.029, 0.0030, tool_momentum, 0.4, 0.0090, 0.0030, robot_mode, impedance, 
30/03/2022 11:22:11:250, robot_pos_w_timestamp, 1648632045950, 582.03, 214.85, 208.55, 2.09, 0.12, 3.1, tool_force, -2.02, 0.81, -0.03, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 16.41, joints_pos, 40.32, 54.61, -30.03, -80.07, 24.1, 48.22, 66.79, tool_torque, 0.351, -0.042, 0.0, tool_momentum, 0.354, -0.048, 0.0020, robot_mode, impedance, 
30/03/2022 11:22:11:397, robot_pos_w_timestamp, 1648632046097, 581.13, 216.65, 208.61, 2.09, 0.12, 3.1, tool_force, -1.52, 1.14, 0.26, actual_rep, 1, curr_step, 11, track_size, 68, robot_vel, 12.85, joints_pos, 40.57, 54.6, -30.11, -80.12, 24.08, 48.21, 67.01, tool_torque, 0.323, -0.0050, -0.011, tool_momentum, 0.32, 0.0020, -0.012, robot_mode, impedance, 
30/03/2022 11:22:11:554, robot_pos_w_timestamp, 1648632046247, 580.59, 216.63, 208.75, 2.08, 0.12, 3.1, tool_force, -0.62, 1.32, 0.83, actual_rep, 1, curr_step, 12, track_size, 68, robot_vel, 14.32, joints_pos, 40.7, 54.57, -30.25, -80.22, 24.07, 48.21, 67.3, tool_torque, 0.246, -0.017, -0.019, tool_momentum, 0.246, -0.022, -0.019, robot_mode, impedance, 
30/03/2022 11:22:11:703, robot_pos_w_timestamp, 1648632046398, 580.16, 211.55, 210.25, 2.07, 0.12, 3.1, tool_force, -0.36, 0.47, 0.5, actual_rep, 1, curr_step, 12, track_size, 68, robot_vel, 39.62, joints_pos, 40.67, 54.34, -30.68, -80.67, 24.08, 48.24, 67.36, tool_torque, 0.107, -0.176, 0.031, tool_momentum, 0.111, -0.184, 0.031, robot_mode, impedance, 
30/03/2022 11:22:11:857, robot_pos_w_timestamp, 1648632046549, 579.12, 207.5, 211.6, 2.07, 0.12, 3.1, tool_force, -0.65, 0.85, 0.17, actual_rep, 1, curr_step, 13, track_size, 68, robot_vel, 25.36, joints_pos, 40.58, 54.02, -30.86, -81.17, 24.14, 48.16, 67.26, tool_torque, 0.339, -0.246, 0.213, tool_momentum, 0.362, -0.261, 0.213, robot_mode, impedance, 
30/03/2022 11:22:12:005, robot_pos_w_timestamp, 1648632046695, 578.17, 204.9, 212.77, 2.06, 0.12, 3.1, tool_force, 0.36, 0.89, 0.76, actual_rep, 1, curr_step, 13, track_size, 68, robot_vel, 27.91, joints_pos, 40.56, 53.77, -31.03, -81.54, 24.15, 48.15, 67.39, tool_torque, 0.277, -0.368, 0.113, tool_momentum, 0.273, -0.363, 0.113, robot_mode, impedance, 
30/03/2022 11:22:12:155, robot_pos_w_timestamp, 1648632046844, 577.25, 199.44, 215.04, 2.05, 0.13, 3.1, tool_force, 1.03, 0.62, 0.38, actual_rep, 1, curr_step, 13, track_size, 68, robot_vel, 41.43, joints_pos, 40.47, 53.37, -31.39, -82.11, 24.23, 48.15, 67.37, tool_torque, 0.275, -0.484, 0.175, tool_momentum, 0.282, -0.468, 0.175, robot_mode, impedance, 
30/03/2022 11:22:12:307, robot_pos_w_timestamp, 1648632046992, 575.66, 195.11, 218.08, 2.05, 0.12, 3.1, tool_force, 1.32, 1.06, 0.34, actual_rep, 1, curr_step, 14, track_size, 68, robot_vel, 44.63, joints_pos, 40.37, 52.79, -31.59, -82.76, 24.3, 48.15, 67.06, tool_torque, 0.322, -0.699, 0.454, tool_momentum, 0.316, -0.7, 0.454, robot_mode, normal, 
30/03/2022 11:22:12:456, robot_pos_w_timestamp, 1648632047142, 573.13, 188.44, 222.13, 2.04, 0.12, 3.1, tool_force, 1.26, 1.26, 0.41, actual_rep, 1, curr_step, 15, track_size, 68, robot_vel, 47.95, joints_pos, 40.12, 51.94, -31.74, -83.77, 24.39, 47.97, 66.7, tool_torque, 0.54, -0.701, 0.537, tool_momentum, 0.557, -0.703, 0.537, robot_mode, normal, 
30/03/2022 11:22:12:607, robot_pos_w_timestamp, 1648632047289, 571.25, 182.55, 226.49, 2.03, 0.12, 3.1, tool_force, 0.62, 1.05, 0.54, actual_rep, 1, curr_step, 16, track_size, 68, robot_vel, 54.04, joints_pos, 39.84, 51.12, -31.84, -84.56, 24.32, 47.94, 66.48, tool_torque, 0.443, -0.655, 0.548, tool_momentum, 0.436, -0.64, 0.546, robot_mode, normal, 
30/03/2022 11:22:12:762, robot_pos_w_timestamp, 1648632047442, 568.49, 177.19, 232.56, 2.03, 0.11, 3.09, tool_force, 0.76, 0.7, -0.22, actual_rep, 1, curr_step, 17, track_size, 68, robot_vel, 61.21, joints_pos, 39.63, 50.01, -31.92, -85.5, 24.3, 47.95, 66.14, tool_torque, 0.333, -0.649, 0.547, tool_momentum, 0.34, -0.655, 0.547, robot_mode, normal, 
30/03/2022 11:22:12:907, robot_pos_w_timestamp, 1648632047592, 565.24, 174.23, 238.49, 2.02, 0.11, 3.09, tool_force, 1.05, 1.15, 0.18, actual_rep, 1, curr_step, 18, track_size, 68, robot_vel, 48.39, joints_pos, 39.57, 48.97, -31.91, -86.35, 24.28, 47.93, 65.82, tool_torque, 0.522, -0.772, 0.593, tool_momentum, 0.523, -0.77, 0.593, robot_mode, normal, 
30/03/2022 11:22:13:063, robot_pos_w_timestamp, 1648632047743, 562.19, 172.19, 244.25, 2.02, 0.1, 3.09, tool_force, 1.26, 1.33, 0.06, actual_rep, 1, curr_step, 19, track_size, 68, robot_vel, 46.04, joints_pos, 39.56, 47.93, -31.89, -87.14, 24.27, 47.93, 65.46, tool_torque, 0.468, -0.742, 0.62, tool_momentum, 0.462, -0.738, 0.62, robot_mode, normal, 
30/03/2022 11:22:13:214, robot_pos_w_timestamp, 1648632047892, 559.14, 170.81, 249.96, 2.03, 0.1, 3.08, tool_force, 1.27, 1.25, -0.01, actual_rep, 1, curr_step, 20, track_size, 68, robot_vel, 43.43, joints_pos, 39.56, 46.94, -31.84, -87.85, 24.26, 47.93, 65.1, tool_torque, 0.46, -0.747, 0.61, tool_momentum, 0.465, -0.746, 0.611, robot_mode, normal, 
30/03/2022 11:22:13:364, robot_pos_w_timestamp, 1648632048039, 555.92, 170.1, 255.74, 2.03, 0.09, 3.08, tool_force, 0.33, 1.71, 1.1, actual_rep, 1, curr_step, 21, track_size, 68, robot_vel, 39.11, joints_pos, 39.6, 45.91, -31.75, -88.57, 24.26, 47.93, 64.76, tool_torque, 0.486, -0.556, 0.553, tool_momentum, 0.49, -0.564, 0.553, robot_mode, normal, 
30/03/2022 11:22:13:515, robot_pos_w_timestamp, 1648632048189, 552.34, 169.95, 261.42, 2.03, 0.08, 3.07, tool_force, -0.08, 1.6, 0.77, actual_rep, 1, curr_step, 21, track_size, 68, robot_vel, 44.69, joints_pos, 39.69, 44.87, -31.63, -89.29, 24.26, 47.93, 64.48, tool_torque, 0.499, -0.468, 0.539, tool_momentum, 0.487, -0.467, 0.538, robot_mode, normal, 
30/03/2022 11:22:13:665, robot_pos_w_timestamp, 1648632048341, 548.49, 170.29, 267.23, 2.03, 0.07, 3.06, tool_force, -0.89, 2.09, 1.51, actual_rep, 1, curr_step, 22, track_size, 68, robot_vel, 45.5, joints_pos, 39.81, 43.79, -31.49, -90.03, 24.24, 47.93, 64.26, tool_torque, 0.482, -0.343, 0.482, tool_momentum, 0.482, -0.347, 0.482, robot_mode, normal, 
30/03/2022 11:22:13:814, robot_pos_w_timestamp, 1648632048488, 544.57, 170.91, 272.88, 2.04, 0.07, 3.06, tool_force, -1.96, 2.39, 1.9, actual_rep, 1, curr_step, 23, track_size, 68, robot_vel, 47.64, joints_pos, 39.94, 42.72, -31.33, -90.75, 24.22, 47.92, 64.11, tool_torque, 0.487, -0.207, 0.438, tool_momentum, 0.49, -0.216, 0.438, robot_mode, normal, 
30/03/2022 11:22:13:967, robot_pos_w_timestamp, 1648632048636, 540.47, 172.11, 278.44, 2.04, 0.06, 3.05, tool_force, -2.14, 2.57, 1.8, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 45.8, joints_pos, 40.11, 41.65, -31.13, -91.47, 24.15, 47.87, 64.06, tool_torque, 0.445, -0.113, 0.324, tool_momentum, 0.434, -0.127, 0.326, robot_mode, impedance, 
30/03/2022 11:22:14:265, robot_pos_w_timestamp, 1648632048933, 534.5, 182.91, 287.4, 2.05, 0.04, 3.03, tool_force, 4.92, 6.26, 0.7, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 71.62, joints_pos, 40.69, 40.12, -30.29, -92.02, 24.29, 47.81, 64.22, tool_torque, 0.254, -0.091, -0.253, tool_momentum, 0.243, -0.073, -0.257, robot_mode, impedance, 
30/03/2022 11:22:14:417, robot_pos_w_timestamp, 1648632049084, 532.53, 191.29, 287.6, 2.05, 0.04, 3.03, tool_force, 10.49, 6.36, -0.28, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 55.0, joints_pos, 41.3, 40.14, -29.96, -91.82, 24.08, 47.85, 65.11, tool_torque, -0.069, -0.031, -0.485, tool_momentum, -0.081, -0.026, -0.485, robot_mode, impedance, 
30/03/2022 11:22:14:566, robot_pos_w_timestamp, 1648632049234, 531.33, 199.62, 287.05, 2.05, 0.04, 3.04, tool_force, 12.81, 4.7, -0.29, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 44.82, joints_pos, 42.06, 40.42, -29.94, -91.42, 23.87, 48.11, 66.25, tool_torque, -0.133, 0.057, -0.404, tool_momentum, -0.128, 0.062, -0.404, robot_mode, impedance, 
30/03/2022 11:22:14:718, robot_pos_w_timestamp, 1648632049384, 529.0, 203.64, 286.16, 2.05, 0.04, 3.04, tool_force, 13.72, 0.98, -0.58, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 28.25, joints_pos, 42.79, 40.57, -30.24, -91.47, 23.71, 48.3, 67.15, tool_torque, -0.012, 0.075, -0.0010, tool_momentum, -0.016, 0.08, 0.0010, robot_mode, impedance, 
30/03/2022 11:22:14:867, robot_pos_w_timestamp, 1648632049535, 525.3, 203.02, 285.7, 2.04, 0.05, 3.05, tool_force, 12.27, -2.26, -1.78, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 27.22, joints_pos, 43.38, 40.37, -30.75, -92.11, 23.64, 48.2, 67.45, tool_torque, 0.244, 0.074, 0.337, tool_momentum, 0.267, 0.013, 0.337, robot_mode, impedance, 
30/03/2022 11:22:15:018, robot_pos_w_timestamp, 1648632049685, 521.95, 199.42, 285.9, 2.04, 0.05, 3.05, tool_force, 10.12, -2.28, -1.59, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 35.16, joints_pos, 43.68, 39.95, -31.19, -93.0, 23.62, 47.81, 67.32, tool_torque, 0.52, -0.048, 0.594, tool_momentum, 0.526, -0.05, 0.596, robot_mode, impedance, 
30/03/2022 11:22:15:170, robot_pos_w_timestamp, 1648632049835, 520.55, 194.61, 286.01, 2.04, 0.05, 3.04, tool_force, 7.44, -1.52, -0.33, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 33.79, joints_pos, 43.6, 39.64, -31.43, -93.63, 23.58, 47.37, 66.97, tool_torque, 0.607, -0.444, 0.781, tool_momentum, 0.607, -0.451, 0.781, robot_mode, impedance, 
30/03/2022 11:22:15:320, robot_pos_w_timestamp, 1648632049987, 521.79, 189.35, 286.26, 2.04, 0.06, 3.04, tool_force, 4.22, -1.0, -0.34, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 36.58, joints_pos, 43.23, 39.57, -31.61, -93.79, 23.58, 47.22, 66.39, tool_torque, 0.566, -0.643, 0.754, tool_momentum, 0.568, -0.653, 0.755, robot_mode, impedance, 
30/03/2022 11:22:15:469, robot_pos_w_timestamp, 1648632050136, 524.11, 184.98, 286.5, 2.04, 0.06, 3.04, tool_force, 2.14, -0.76, -0.02, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 32.84, joints_pos, 42.68, 39.6, -31.6, -93.68, 23.74, 47.21, 65.72, tool_torque, 0.453, -0.641, 0.649, tool_momentum, 0.457, -0.656, 0.649, robot_mode, impedance, 
30/03/2022 11:22:15:622, robot_pos_w_timestamp, 1648632050289, 527.08, 181.47, 286.54, 2.04, 0.06, 3.04, tool_force, 0.95, 0.04, 0.22, actual_rep, 1, curr_step, 24, track_size, 68, robot_vel, 27.42, joints_pos, 42.09, 39.74, -31.51, -93.4, 23.91, 47.26, 65.14, tool_torque, 0.315, -0.829, 0.608, tool_momentum, 0.315, -0.845, 0.61, robot_mode, impedance, 
30/03/2022 11:22:15:775, robot_pos_w_timestamp, 1648632050441, 529.43, 179.76, 286.6, 2.04, 0.05, 3.04, tool_force, 0.95, -0.7, -0.4, actual_rep, 1, curr_step, 25, track_size, 68, robot_vel, 17.27, joints_pos, 41.63, 39.86, -31.32, -93.09, 23.97, 47.37, 64.84, tool_torque, 0.091, -0.946, 0.585, tool_momentum, 0.093, -0.951, 0.586, robot_mode, impedance, 
30/03/2022 11:22:15:931, robot_pos_w_timestamp, 1648632050590, 529.84, 181.43, 289.85, 2.04, 0.05, 3.04, tool_force, 0.92, -0.16, 0.36, actual_rep, 1, curr_step, 25, track_size, 68, robot_vel, 38.19, joints_pos, 41.54, 39.53, -31.14, -92.91, 24.21, 47.69, 64.58, tool_torque, 0.1, -0.888, 0.567, tool_momentum, 0.087, -0.869, 0.566, robot_mode, impedance, 
30/03/2022 11:22:16:085, robot_pos_w_timestamp, 1648632050741, 527.38, 182.93, 294.66, 2.05, 0.04, 3.03, tool_force, 0.32, -0.38, -0.7, actual_rep, 1, curr_step, 26, track_size, 68, robot_vel, 32.02, joints_pos, 41.66, 38.79, -31.0, -93.23, 24.15, 47.9, 64.54, tool_torque, 0.071, -0.583, 0.457, tool_momentum, 0.091, -0.567, 0.456, robot_mode, impedance, 
