30/03/2022 11:37:53: File Created!
30/03/2022 11:37:53:579, robot_pos_w_timestamp, 1648632988145, 519.6, 322.69, 185.46, 2.28, 0.04, 3.03, tool_force, -0.7, 0.19, 0.31, actual_rep, 1, curr_step, 1, track_size, 75, robot_vel, 43.96, joints_pos, 49.27, 54.42, -26.4, -83.28, 30.19, 42.44, 61.39, tool_torque, 0.347, -0.35, 0.365, tool_momentum, 0.347, -0.35, 0.365, robot_mode, normal, 
30/03/2022 11:37:55:982, robot_pos_w_timestamp, 1648632990535, 546.53, 240.55, 207.74, 2.09, 0.12, 3.03, tool_force, -0.38, -0.1, -0.16, actual_rep, 1, curr_step, 11, track_size, 75, robot_vel, 41.09, joints_pos, 47.65, 52.79, -34.05, -86.75, 30.57, 42.5, 64.95, tool_torque, 0.069, -0.56, 0.058, tool_momentum, 0.075, -0.569, 0.059, robot_mode, impedance, 
30/03/2022 11:37:56:126, robot_pos_w_timestamp, 1648632990685, 548.52, 235.19, 209.03, 2.08, 0.12, 3.03, tool_force, -2.01, 0.7, -0.21, actual_rep, 1, curr_step, 11, track_size, 75, robot_vel, 43.86, joints_pos, 47.53, 52.79, -34.59, -86.85, 30.56, 42.49, 65.09, tool_torque, 0.091, -0.584, -0.029, tool_momentum, 0.095, -0.59, -0.03, robot_mode, impedance, 
30/03/2022 11:37:56:277, robot_pos_w_timestamp, 1648632990834, 552.19, 228.43, 211.46, 2.06, 0.13, 3.02, tool_force, -3.76, 2.69, -0.01, actual_rep, 1, curr_step, 12, track_size, 75, robot_vel, 53.8, joints_pos, 47.27, 52.79, -35.22, -86.8, 30.55, 42.53, 65.1, tool_torque, 0.052, -0.614, -0.149, tool_momentum, 0.036, -0.552, -0.152, robot_mode, impedance, 
30/03/2022 11:37:56:587, robot_pos_w_timestamp, 1648632991134, 560.2, 215.67, 217.04, 2.05, 0.14, 3.02, tool_force, -7.47, 4.75, -0.41, actual_rep, 1, curr_step, 12, track_size, 75, robot_vel, 40.99, joints_pos, 46.22, 52.69, -35.9, -86.29, 30.37, 43.17, 64.81, tool_torque, -0.022, -0.88, -0.052, tool_momentum, -0.022, -0.879, -0.052, robot_mode, impedance, 
30/03/2022 11:37:56:730, robot_pos_w_timestamp, 1648632991286, 562.78, 213.79, 217.58, 2.05, 0.14, 3.02, tool_force, -7.87, 4.53, -0.89, actual_rep, 1, curr_step, 12, track_size, 75, robot_vel, 19.77, joints_pos, 45.77, 52.76, -35.74, -85.92, 30.23, 43.38, 64.68, tool_torque, 0.038, -1.152, 0.015, tool_momentum, 0.039, -1.144, 0.013, robot_mode, impedance, 
30/03/2022 11:37:56:881, robot_pos_w_timestamp, 1648632991435, 564.09, 211.53, 217.75, 2.05, 0.14, 3.03, tool_force, -7.91, 2.03, -2.57, actual_rep, 1, curr_step, 12, track_size, 75, robot_vel, 14.58, joints_pos, 45.48, 52.81, -35.74, -85.77, 30.14, 43.63, 64.65, tool_torque, 0.036, -1.29, 0.185, tool_momentum, 0.035, -1.289, 0.187, robot_mode, impedance, 
30/03/2022 11:37:57:030, robot_pos_w_timestamp, 1648632991586, 562.82, 211.56, 217.91, 2.05, 0.14, 3.03, tool_force, -6.24, 0.14, -3.79, actual_rep, 1, curr_step, 12, track_size, 75, robot_vel, 15.73, joints_pos, 45.51, 52.67, -35.67, -85.95, 30.14, 43.73, 64.65, tool_torque, 0.121, -1.132, 0.275, tool_momentum, 0.131, -1.127, 0.275, robot_mode, impedance, 
30/03/2022 11:37:57:184, robot_pos_w_timestamp, 1648632991737, 559.61, 212.39, 217.65, 2.05, 0.13, 3.03, tool_force, -5.5, -0.35, -3.18, actual_rep, 1, curr_step, 12, track_size, 75, robot_vel, 23.75, joints_pos, 45.75, 52.41, -35.58, -86.48, 30.14, 43.56, 64.74, tool_torque, 0.401, -0.763, 0.27, tool_momentum, 0.407, -0.754, 0.272, robot_mode, impedance, 
30/03/2022 11:37:57:341, robot_pos_w_timestamp, 1648632991887, 555.89, 213.16, 216.97, 2.05, 0.13, 3.03, tool_force, -4.03, -1.6, -3.11, actual_rep, 1, curr_step, 12, track_size, 75, robot_vel, 24.28, joints_pos, 46.06, 52.16, -35.53, -87.1, 30.15, 43.28, 64.83, tool_torque, 0.469, -0.638, 0.301, tool_momentum, 0.466, -0.639, 0.301, robot_mode, impedance, 
30/03/2022 11:37:57:483, robot_pos_w_timestamp, 1648632992038, 552.55, 214.79, 216.15, 2.05, 0.13, 3.03, tool_force, -2.43, -1.8, -2.35, actual_rep, 1, curr_step, 12, track_size, 75, robot_vel, 26.64, joints_pos, 46.41, 51.97, -35.47, -87.63, 30.26, 42.93, 64.9, tool_torque, 0.514, -0.59, 0.306, tool_momentum, 0.514, -0.584, 0.304, robot_mode, impedance, 
30/03/2022 11:37:57:637, robot_pos_w_timestamp, 1648632992188, 550.31, 215.69, 215.57, 2.04, 0.13, 3.03, tool_force, -1.15, -1.08, -0.69, actual_rep, 1, curr_step, 13, track_size, 75, robot_vel, 12.75, joints_pos, 46.69, 51.87, -35.54, -88.0, 30.36, 42.68, 65.19, tool_torque, 0.485, -0.288, 0.194, tool_momentum, 0.493, -0.303, 0.195, robot_mode, impedance, 
30/03/2022 11:37:57:786, robot_pos_w_timestamp, 1648632992340, 549.69, 211.58, 217.43, 2.03, 0.13, 3.03, tool_force, -1.18, -0.47, -0.04, actual_rep, 1, curr_step, 14, track_size, 75, robot_vel, 33.15, joints_pos, 46.77, 51.62, -36.0, -88.43, 30.38, 42.68, 65.33, tool_torque, 0.368, -0.142, 0.099, tool_momentum, 0.371, -0.148, 0.099, robot_mode, impedance, 
30/03/2022 11:37:57:940, robot_pos_w_timestamp, 1648632992491, 549.5, 207.58, 219.4, 2.02, 0.13, 3.03, tool_force, 0.16, 0.65, 0.76, actual_rep, 1, curr_step, 14, track_size, 75, robot_vel, 29.15, joints_pos, 46.72, 51.36, -36.34, -88.79, 30.53, 42.67, 65.34, tool_torque, 0.357, -0.353, 0.102, tool_momentum, 0.358, -0.35, 0.102, robot_mode, impedance, 
30/03/2022 11:37:58:088, robot_pos_w_timestamp, 1648632992639, 549.52, 203.99, 221.27, 2.02, 0.14, 3.03, tool_force, 0.14, 0.65, 0.91, actual_rep, 1, curr_step, 15, track_size, 75, robot_vel, 23.46, joints_pos, 46.66, 51.12, -36.62, -89.06, 30.56, 42.67, 65.37, tool_torque, 0.337, -0.524, 0.146, tool_momentum, 0.331, -0.521, 0.143, robot_mode, impedance, 
30/03/2022 11:37:58:240, robot_pos_w_timestamp, 1648632992790, 549.11, 199.84, 223.39, 2.0, 0.14, 3.02, tool_force, 1.41, 0.58, -0.7, actual_rep, 1, curr_step, 15, track_size, 75, robot_vel, 38.07, joints_pos, 46.63, 50.82, -36.98, -89.46, 30.59, 42.67, 65.51, tool_torque, 0.271, -0.566, 0.122, tool_momentum, 0.279, -0.563, 0.122, robot_mode, impedance, 
30/03/2022 11:37:58:390, robot_pos_w_timestamp, 1648632992939, 547.85, 196.77, 226.72, 2.0, 0.14, 3.02, tool_force, 3.22, 0.48, -0.54, actual_rep, 1, curr_step, 16, track_size, 75, robot_vel, 35.46, joints_pos, 46.63, 50.32, -37.23, -89.89, 30.59, 42.86, 65.37, tool_torque, 0.14, -0.805, 0.272, tool_momentum, 0.075, -0.714, 0.264, robot_mode, normal, 
30/03/2022 11:37:58:542, robot_pos_w_timestamp, 1648632993089, 545.55, 190.11, 231.62, 1.99, 0.13, 3.02, tool_force, 1.8, 1.0, 0.4, actual_rep, 1, curr_step, 17, track_size, 75, robot_vel, 49.14, joints_pos, 46.53, 49.43, -37.61, -90.8, 30.59, 42.89, 65.22, tool_torque, 0.288, -0.844, 0.46, tool_momentum, 0.277, -0.843, 0.461, robot_mode, normal, 
30/03/2022 11:37:58:690, robot_pos_w_timestamp, 1648632993240, 543.42, 184.25, 236.93, 1.98, 0.13, 3.02, tool_force, 1.19, 1.42, 0.28, actual_rep, 1, curr_step, 18, track_size, 75, robot_vel, 53.15, joints_pos, 46.39, 48.55, -37.9, -91.56, 30.58, 43.0, 65.14, tool_torque, 0.178, -0.892, 0.525, tool_momentum, 0.175, -0.895, 0.525, robot_mode, normal, 
30/03/2022 11:37:58:845, robot_pos_w_timestamp, 1648632993390, 540.7, 180.15, 242.86, 1.97, 0.12, 3.02, tool_force, 0.81, 0.42, -0.15, actual_rep, 1, curr_step, 19, track_size, 75, robot_vel, 48.38, joints_pos, 46.37, 47.53, -38.11, -92.33, 30.52, 43.2, 65.13, tool_torque, 0.082, -0.786, 0.491, tool_momentum, 0.088, -0.807, 0.491, robot_mode, normal, 
30/03/2022 11:37:58:998, robot_pos_w_timestamp, 1648632993542, 538.4, 177.88, 248.72, 1.96, 0.12, 3.02, tool_force, 0.99, 0.7, -0.15, actual_rep, 1, curr_step, 20, track_size, 75, robot_vel, 41.59, joints_pos, 46.37, 46.59, -38.22, -92.9, 30.48, 43.4, 65.1, tool_torque, 0.079, -0.752, 0.492, tool_momentum, 0.081, -0.759, 0.492, robot_mode, normal, 
30/03/2022 11:37:59:147, robot_pos_w_timestamp, 1648632993693, 536.25, 176.54, 254.28, 1.96, 0.11, 3.01, tool_force, 0.62, 0.35, 0.97, actual_rep, 1, curr_step, 21, track_size, 75, robot_vel, 41.54, joints_pos, 46.38, 45.69, -38.26, -93.37, 30.44, 43.61, 65.07, tool_torque, 0.156, -0.757, 0.504, tool_momentum, 0.139, -0.756, 0.501, robot_mode, normal, 
30/03/2022 11:37:59:293, robot_pos_w_timestamp, 1648632993842, 534.52, 176.18, 259.95, 1.96, 0.1, 3.01, tool_force, 0.52, 0.53, 0.73, actual_rep, 1, curr_step, 22, track_size, 75, robot_vel, 37.93, joints_pos, 46.4, 44.85, -38.26, -93.69, 30.43, 43.91, 65.0, tool_torque, 0.116, -0.665, 0.499, tool_momentum, 0.116, -0.663, 0.499, robot_mode, normal, 
30/03/2022 11:37:59:445, robot_pos_w_timestamp, 1648632993994, 532.85, 176.37, 265.94, 1.96, 0.09, 3.01, tool_force, 0.6, 0.82, 0.84, actual_rep, 1, curr_step, 23, track_size, 75, robot_vel, 39.8, joints_pos, 46.45, 43.98, -38.25, -93.97, 30.42, 44.24, 64.93, tool_torque, 0.118, -0.687, 0.495, tool_momentum, 0.113, -0.676, 0.495, robot_mode, normal, 
30/03/2022 11:37:59:594, robot_pos_w_timestamp, 1648632994144, 531.23, 177.23, 271.72, 1.96, 0.08, 3.0, tool_force, 0.05, 0.61, 0.25, actual_rep, 1, curr_step, 23, track_size, 75, robot_vel, 42.74, joints_pos, 46.52, 43.15, -38.21, -94.17, 30.4, 44.63, 64.85, tool_torque, 0.076, -0.572, 0.48, tool_momentum, 0.081, -0.571, 0.48, robot_mode, normal, 
30/03/2022 11:37:59:756, robot_pos_w_timestamp, 1648632994296, 530.03, 178.95, 276.46, 1.96, 0.08, 3.0, tool_force, 0.0, 1.51, 0.96, actual_rep, 1, curr_step, 24, track_size, 75, robot_vel, 31.23, joints_pos, 46.61, 42.5, -38.1, -94.27, 30.39, 44.88, 64.89, tool_torque, 0.083, -0.476, 0.34, tool_momentum, 0.076, -0.463, 0.337, robot_mode, impedance, 
30/03/2022 11:37:59:897, robot_pos_w_timestamp, 1648632994445, 529.16, 181.33, 280.76, 1.96, 0.07, 3.0, tool_force, -0.34, 1.11, 1.63, actual_rep, 1, curr_step, 24, track_size, 75, robot_vel, 35.97, joints_pos, 46.72, 41.98, -38.02, -94.22, 30.49, 45.33, 64.92, tool_torque, -0.011, -0.461, 0.289, tool_momentum, -0.013, -0.462, 0.289, robot_mode, impedance, 
30/03/2022 11:38:00:049, robot_pos_w_timestamp, 1648632994597, 528.03, 183.51, 283.12, 1.97, 0.06, 3.0, tool_force, 0.09, 1.01, 0.97, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 21.35, joints_pos, 46.82, 41.66, -37.9, -94.22, 30.52, 45.65, 64.92, tool_torque, -0.02, -0.39, 0.257, tool_momentum, -0.026, -0.375, 0.257, robot_mode, impedance, 
30/03/2022 11:38:00:197, robot_pos_w_timestamp, 1648632994748, 527.74, 187.62, 288.96, 1.97, 0.05, 2.99, tool_force, 1.89, 2.41, 0.28, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 54.05, joints_pos, 47.02, 41.11, -37.83, -93.92, 30.66, 46.3, 64.93, tool_torque, -0.187, -0.314, 0.116, tool_momentum, -0.198, -0.302, 0.111, robot_mode, impedance, 
30/03/2022 11:38:00:359, robot_pos_w_timestamp, 1648632994899, 526.7, 192.11, 292.23, 1.98, 0.04, 2.99, tool_force, 4.83, 2.2, -3.81, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 31.46, joints_pos, 47.28, 40.77, -37.66, -93.77, 30.61, 46.6, 65.12, tool_torque, -0.481, 0.068, -0.277, tool_momentum, -0.478, 0.07, -0.277, robot_mode, impedance, 
30/03/2022 11:38:00:508, robot_pos_w_timestamp, 1648632995050, 525.95, 196.48, 292.8, 1.98, 0.04, 2.99, tool_force, 7.03, 2.83, -4.18, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 32.28, joints_pos, 47.62, 40.75, -37.55, -93.64, 30.53, 46.6, 65.49, tool_torque, -0.609, 0.179, -0.474, tool_momentum, -0.616, 0.168, -0.478, robot_mode, impedance, 
30/03/2022 11:38:00:652, robot_pos_w_timestamp, 1648632995200, 524.57, 201.24, 293.28, 1.98, 0.04, 2.99, tool_force, 9.12, 1.6, -5.51, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 31.88, joints_pos, 48.1, 40.75, -37.54, -93.54, 30.44, 46.71, 65.99, tool_torque, -0.784, 0.322, -0.67, tool_momentum, -0.78, 0.314, -0.67, robot_mode, impedance, 
30/03/2022 11:38:00:805, robot_pos_w_timestamp, 1648632995352, 522.1, 202.45, 292.7, 1.98, 0.04, 2.99, tool_force, 8.71, -1.35, -5.05, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 18.75, joints_pos, 48.52, 40.7, -37.7, -93.82, 30.2, 46.78, 66.31, tool_torque, -0.635, 0.413, -0.784, tool_momentum, -0.627, 0.398, -0.782, robot_mode, impedance, 
30/03/2022 11:38:00:953, robot_pos_w_timestamp, 1648632995500, 518.37, 200.28, 291.73, 1.98, 0.05, 3.0, tool_force, 7.08, -4.13, -5.01, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 31.38, joints_pos, 48.8, 40.44, -37.95, -94.56, 30.15, 46.63, 66.32, tool_torque, -0.178, 0.415, -0.616, tool_momentum, -0.154, 0.41, -0.614, robot_mode, impedance, 
30/03/2022 11:38:01:106, robot_pos_w_timestamp, 1648632995651, 515.29, 196.75, 291.64, 1.98, 0.05, 3.0, tool_force, 5.72, -5.19, -5.47, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 27.63, joints_pos, 48.92, 40.05, -38.15, -95.34, 30.08, 46.31, 66.16, tool_torque, 0.016, 0.301, -0.306, tool_momentum, 0.023, 0.293, -0.303, robot_mode, impedance, 
30/03/2022 11:38:01:252, robot_pos_w_timestamp, 1648632995799, 512.7, 194.08, 291.65, 1.97, 0.05, 3.0, tool_force, 5.99, -5.74, -5.24, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 21.94, joints_pos, 48.93, 39.66, -38.17, -95.99, 29.98, 45.98, 66.01, tool_torque, 0.134, 0.024, -0.131, tool_momentum, 0.137, 0.027, -0.132, robot_mode, impedance, 
30/03/2022 11:38:01:407, robot_pos_w_timestamp, 1648632995948, 511.14, 191.72, 291.21, 1.97, 0.05, 3.0, tool_force, 4.3, -5.62, -4.23, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 20.88, joints_pos, 48.9, 39.44, -38.19, -96.46, 29.86, 45.63, 65.96, tool_torque, 0.224, -0.165, 0.043, tool_momentum, 0.226, -0.169, 0.045, robot_mode, impedance, 
30/03/2022 11:38:01:555, robot_pos_w_timestamp, 1648632996097, 511.07, 188.68, 290.75, 1.97, 0.05, 3.0, tool_force, 2.74, -5.4, -3.18, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 20.05, joints_pos, 48.79, 39.41, -38.34, -96.68, 29.84, 45.46, 65.8, tool_torque, 0.323, -0.44, 0.262, tool_momentum, 0.322, -0.444, 0.262, robot_mode, impedance, 
30/03/2022 11:38:01:708, robot_pos_w_timestamp, 1648632996246, 512.16, 185.83, 290.58, 1.97, 0.05, 3.0, tool_force, 1.24, -5.09, -3.0, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 20.67, joints_pos, 48.59, 39.48, -38.48, -96.69, 29.84, 45.4, 65.62, tool_torque, 0.287, -0.69, 0.471, tool_momentum, 0.286, -0.692, 0.472, robot_mode, impedance, 
30/03/2022 11:38:01:859, robot_pos_w_timestamp, 1648632996395, 513.98, 183.85, 290.41, 1.97, 0.06, 3.0, tool_force, 0.21, -3.99, -2.13, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 17.9, joints_pos, 48.33, 39.62, -38.53, -96.52, 29.95, 45.39, 65.42, tool_torque, 0.245, -0.719, 0.58, tool_momentum, 0.241, -0.711, 0.58, robot_mode, impedance, 
30/03/2022 11:38:02:009, robot_pos_w_timestamp, 1648632996547, 516.5, 183.65, 290.29, 1.97, 0.06, 2.99, tool_force, 0.4, -2.5, -1.22, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 17.49, joints_pos, 48.06, 39.84, -38.45, -96.13, 30.13, 45.46, 65.23, tool_torque, 0.091, -0.896, 0.584, tool_momentum, 0.087, -0.896, 0.584, robot_mode, impedance, 
30/03/2022 11:38:02:160, robot_pos_w_timestamp, 1648632996692, 518.73, 184.4, 289.9, 1.97, 0.06, 2.99, tool_force, 0.93, -2.19, -1.02, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 15.13, joints_pos, 47.89, 40.13, -38.37, -95.7, 30.2, 45.61, 65.2, tool_torque, -0.0090, -1.011, 0.53, tool_momentum, -0.013, -1.014, 0.528, robot_mode, impedance, 
30/03/2022 11:38:02:314, robot_pos_w_timestamp, 1648632996846, 520.46, 185.36, 289.55, 1.97, 0.06, 2.99, tool_force, 0.8, -1.89, -0.69, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 12.46, joints_pos, 47.82, 40.38, -38.35, -95.34, 30.31, 45.76, 65.2, tool_torque, -0.059, -0.889, 0.438, tool_momentum, -0.058, -0.886, 0.438, robot_mode, impedance, 
30/03/2022 11:38:02:466, robot_pos_w_timestamp, 1648632996993, 521.59, 185.96, 289.27, 1.97, 0.06, 2.99, tool_force, 0.77, -1.41, -0.16, actual_rep, 1, curr_step, 25, track_size, 75, robot_vel, 8.49, joints_pos, 47.79, 40.58, -38.38, -95.08, 30.37, 45.9, 65.2, tool_torque, -0.04, -0.868, 0.429, tool_momentum, -0.044, -0.864, 0.429, robot_mode, impedance, 
30/03/2022 11:38:02:615, robot_pos_w_timestamp, 1648632997145, 522.29, 186.43, 289.59, 1.97, 0.05, 3.0, tool_force, 0.73, -1.35, 0.03, actual_rep, 1, curr_step, 26, track_size, 75, robot_vel, 8.32, joints_pos, 47.77, 40.65, -38.39, -94.9, 30.44, 46.1, 65.2, tool_torque, -0.062, -0.822, 0.461, tool_momentum, -0.068, -0.822, 0.462, robot_mode, impedance, 
30/03/2022 11:38:02:770, robot_pos_w_timestamp, 1648632997296, 522.43, 189.74, 295.46, 1.97, 0.04, 3.0, tool_force, 0.52, -0.65, 0.36, actual_rep, 1, curr_step, 26, track_size, 75, robot_vel, 46.26, joints_pos, 47.86, 40.18, -38.36, -94.45, 30.48, 47.1, 65.1, tool_torque, 0.024, -0.797, 0.518, tool_momentum, 0.035, -0.797, 0.518, robot_mode, impedance, 
30/03/2022 11:38:02:920, robot_pos_w_timestamp, 1648632997446, 521.46, 190.19, 298.14, 1.98, 0.04, 3.0, tool_force, -0.62, 0.45, 1.4, actual_rep, 1, curr_step, 27, track_size, 75, robot_vel, 12.49, joints_pos, 47.89, 39.81, -38.28, -94.48, 30.15, 47.41, 65.09, tool_torque, 0.104, -0.574, 0.462, tool_momentum, 0.111, -0.577, 0.464, robot_mode, impedance, 
30/03/2022 11:38:03:072, robot_pos_w_timestamp, 1648632997596, 520.58, 192.23, 303.1, 1.99, 0.04, 3.0, tool_force, -0.34, 0.0, 1.06, actual_rep, 1, curr_step, 27, track_size, 75, robot_vel, 44.66, joints_pos, 47.98, 39.28, -38.18, -94.3, 29.83, 48.09, 64.89, tool_torque, 0.0090, -0.611, 0.515, tool_momentum, -0.0080, -0.638, 0.515, robot_mode, impedance, 
