30/03/2022 10:21:40: File Created!
30/03/2022 10:21:40:455, robot_pos_w_timestamp, 1648628414337, 546.47, 314.31, 210.68, 2.26, 0.02, 3.04, tool_force, -0.83, 0.04, 0.54, actual_rep, 1, curr_step, 1, track_size, 79, robot_vel, 0.0, joints_pos, 40.04, 52.07, -16.06, -78.83, 17.52, 45.8, 69.06, tool_torque, 0.01, -0.057, 0.121, tool_momentum, 0.011, -0.059, 0.121, robot_mode, normal, 
30/03/2022 10:21:42:137, robot_pos_w_timestamp, 1648628415963, 560.1, 262.47, 210.22, 2.21, 0.09, 3.08, tool_force, 0.68, 0.6, 0.2, actual_rep, 1, curr_step, 10, track_size, 79, robot_vel, 37.15, joints_pos, 38.84, 51.76, -20.12, -80.88, 16.1, 45.81, 69.09, tool_torque, 0.121, -0.353, 0.165, tool_momentum, 0.12, -0.346, 0.165, robot_mode, normal, 
30/03/2022 10:21:42:251, robot_pos_w_timestamp, 1648628416114, 560.43, 256.58, 210.43, 2.2, 0.09, 3.08, tool_force, 0.62, 0.96, 0.58, actual_rep, 1, curr_step, 10, track_size, 79, robot_vel, 38.53, joints_pos, 38.65, 51.61, -20.46, -81.28, 16.1, 45.81, 69.09, tool_torque, 0.14, -0.399, 0.177, tool_momentum, 0.131, -0.398, 0.176, robot_mode, normal, 
30/03/2022 10:21:42:414, robot_pos_w_timestamp, 1648628416269, 560.59, 250.54, 210.82, 2.19, 0.09, 3.09, tool_force, 0.3, 0.35, 0.53, actual_rep, 1, curr_step, 11, track_size, 79, robot_vel, 42.65, joints_pos, 38.44, 51.42, -20.79, -81.72, 16.1, 45.81, 69.09, tool_torque, 0.106, -0.38, 0.174, tool_momentum, 0.105, -0.383, 0.174, robot_mode, normal, 
30/03/2022 10:21:42:552, robot_pos_w_timestamp, 1648628416412, 560.5, 245.0, 211.53, 2.18, 0.09, 3.09, tool_force, 0.68, 0.63, -0.07, actual_rep, 1, curr_step, 12, track_size, 79, robot_vel, 36.6, joints_pos, 38.21, 51.18, -21.03, -82.16, 16.1, 45.8, 69.09, tool_torque, 0.204, -0.405, 0.198, tool_momentum, 0.21, -0.378, 0.198, robot_mode, normal, 
30/03/2022 10:21:42:678, robot_pos_w_timestamp, 1648628416565, 560.36, 238.99, 212.49, 2.17, 0.09, 3.09, tool_force, 0.44, 0.96, 0.08, actual_rep, 1, curr_step, 13, track_size, 79, robot_vel, 41.07, joints_pos, 37.93, 50.89, -21.26, -82.65, 16.12, 45.79, 69.07, tool_torque, 0.266, -0.385, 0.203, tool_momentum, 0.254, -0.394, 0.205, robot_mode, normal, 
30/03/2022 10:21:42:846, robot_pos_w_timestamp, 1648628416708, 560.08, 233.52, 213.8, 2.16, 0.09, 3.09, tool_force, 1.2, 0.62, -0.33, actual_rep, 1, curr_step, 13, track_size, 79, robot_vel, 37.92, joints_pos, 37.67, 50.56, -21.45, -83.12, 16.17, 45.78, 69.03, tool_torque, 0.265, -0.479, 0.282, tool_momentum, 0.27, -0.463, 0.28, robot_mode, normal, 
30/03/2022 10:21:43:043, robot_pos_w_timestamp, 1648628416862, 559.5, 228.22, 215.55, 2.15, 0.09, 3.09, tool_force, 3.51, 1.73, -0.16, actual_rep, 1, curr_step, 14, track_size, 79, robot_vel, 31.93, joints_pos, 37.41, 50.16, -21.62, -83.64, 16.26, 45.76, 69.03, tool_torque, 0.303, -0.469, 0.358, tool_momentum, 0.299, -0.47, 0.358, robot_mode, normal, 
30/03/2022 10:21:43:115, robot_pos_w_timestamp, 1648628417009, 559.22, 221.93, 217.87, 2.14, 0.1, 3.1, tool_force, 0.56, 1.53, -0.25, actual_rep, 1, curr_step, 15, track_size, 79, robot_vel, 48.76, joints_pos, 37.2, 49.74, -21.98, -84.18, 16.31, 45.78, 69.03, tool_torque, 0.12, -0.338, 0.193, tool_momentum, 0.106, -0.331, 0.19, robot_mode, normal, 
30/03/2022 10:21:43:270, robot_pos_w_timestamp, 1648628417156, 558.96, 216.13, 220.78, 2.13, 0.09, 3.1, tool_force, 0.09, 2.28, -0.95, actual_rep, 1, curr_step, 16, track_size, 79, robot_vel, 45.83, joints_pos, 36.87, 49.23, -22.16, -84.67, 16.43, 45.85, 68.9, tool_torque, -0.069, -0.435, 0.195, tool_momentum, -0.063, -0.439, 0.195, robot_mode, normal, 
30/03/2022 10:21:43:423, robot_pos_w_timestamp, 1648628417308, 558.27, 210.03, 223.75, 2.12, 0.09, 3.1, tool_force, -0.95, 2.19, 0.0, actual_rep, 1, curr_step, 16, track_size, 79, robot_vel, 45.69, joints_pos, 36.52, 48.67, -22.31, -85.25, 16.43, 45.89, 68.87, tool_torque, -0.188, -0.162, 0.077, tool_momentum, -0.199, -0.131, 0.073, robot_mode, normal, 
30/03/2022 10:21:43:574, robot_pos_w_timestamp, 1648628417454, 558.46, 204.25, 225.64, 2.11, 0.09, 3.1, tool_force, -1.49, 2.25, 1.07, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 40.91, joints_pos, 36.09, 48.31, -22.39, -85.62, 16.51, 45.87, 68.76, tool_torque, -0.114, 0.078, 0.0020, tool_momentum, -0.103, 0.087, 0.0010, robot_mode, impedance, 
30/03/2022 10:21:43:717, robot_pos_w_timestamp, 1648628417604, 560.66, 198.29, 226.75, 2.1, 0.09, 3.09, tool_force, -2.62, 2.72, 1.51, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 43.81, joints_pos, 35.54, 48.2, -22.48, -85.65, 16.53, 45.86, 68.67, tool_torque, -0.052, 0.069, -0.032, tool_momentum, -0.067, 0.079, -0.035, robot_mode, impedance, 
30/03/2022 10:21:43:868, robot_pos_w_timestamp, 1648628417751, 562.52, 194.06, 227.87, 2.1, 0.09, 3.09, tool_force, -2.65, 1.41, 0.49, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 26.35, joints_pos, 35.07, 48.11, -22.46, -85.59, 16.55, 45.96, 68.29, tool_torque, -0.253, -0.058, -0.019, tool_momentum, -0.247, -0.067, -0.019, robot_mode, impedance, 
30/03/2022 10:21:44:053, robot_pos_w_timestamp, 1648628417900, 563.54, 192.82, 227.44, 2.1, 0.09, 3.09, tool_force, -2.84, 1.61, 1.07, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 8.14, joints_pos, 34.84, 48.2, -22.36, -85.48, 16.54, 45.96, 68.16, tool_torque, -0.164, -0.098, 0.0010, tool_momentum, -0.167, -0.105, 0.0020, robot_mode, impedance, 
30/03/2022 10:21:44:173, robot_pos_w_timestamp, 1648628418047, 564.22, 192.68, 226.93, 2.1, 0.09, 3.09, tool_force, -3.35, 0.48, 0.42, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 5.21, joints_pos, 34.8, 48.32, -22.37, -85.35, 16.54, 45.98, 68.15, tool_torque, -0.293, -0.088, -0.081, tool_momentum, -0.294, -0.088, -0.08, robot_mode, impedance, 
30/03/2022 10:21:44:323, robot_pos_w_timestamp, 1648628418197, 565.12, 191.35, 227.52, 2.1, 0.09, 3.09, tool_force, -4.82, -0.41, -1.54, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 14.82, joints_pos, 34.72, 48.33, -22.49, -85.25, 16.54, 46.11, 68.02, tool_torque, -0.251, -0.126, -0.106, tool_momentum, -0.248, -0.131, -0.106, robot_mode, impedance, 
30/03/2022 10:21:44:473, robot_pos_w_timestamp, 1648628418344, 566.25, 188.8, 229.78, 2.1, 0.09, 3.09, tool_force, -6.15, -0.33, -2.84, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 27.38, joints_pos, 34.52, 48.15, -22.61, -85.2, 16.53, 46.35, 67.75, tool_torque, -0.16, -0.153, -0.117, tool_momentum, -0.166, -0.161, -0.117, robot_mode, impedance, 
30/03/2022 10:21:44:676, robot_pos_w_timestamp, 1648628418495, 567.17, 185.6, 232.11, 2.1, 0.09, 3.09, tool_force, -6.31, -0.61, -5.21, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 26.23, joints_pos, 34.23, 47.91, -22.65, -85.22, 16.45, 46.54, 67.46, tool_torque, -0.063, -0.344, -0.087, tool_momentum, -0.06, -0.349, -0.087, robot_mode, impedance, 
30/03/2022 10:21:44:773, robot_pos_w_timestamp, 1648628418643, 567.59, 182.7, 234.16, 2.1, 0.09, 3.1, tool_force, -7.28, -0.87, -6.35, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 23.4, joints_pos, 33.97, 47.66, -22.65, -85.31, 16.34, 46.69, 67.23, tool_torque, 0.071, -0.397, -0.092, tool_momentum, 0.064, -0.39, -0.093, robot_mode, impedance, 
30/03/2022 10:21:44:927, robot_pos_w_timestamp, 1648628418790, 567.7, 180.29, 236.11, 2.1, 0.09, 3.1, tool_force, -7.45, -1.1, -8.04, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 19.24, joints_pos, 33.78, 47.4, -22.67, -85.44, 16.22, 46.79, 67.06, tool_torque, 0.123, -0.546, -0.089, tool_momentum, 0.117, -0.551, -0.088, robot_mode, impedance, 
30/03/2022 10:21:45:071, robot_pos_w_timestamp, 1648628418938, 567.09, 178.78, 237.64, 2.1, 0.09, 3.1, tool_force, -6.56, -1.65, -8.72, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 14.3, joints_pos, 33.69, 47.14, -22.67, -85.64, 16.15, 46.84, 66.98, tool_torque, 0.204, -0.609, 0.013, tool_momentum, 0.203, -0.606, 0.013, robot_mode, impedance, 
30/03/2022 10:21:45:227, robot_pos_w_timestamp, 1648628419088, 565.33, 178.69, 237.84, 2.1, 0.09, 3.1, tool_force, -5.67, -2.08, -9.13, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 12.11, joints_pos, 33.73, 46.93, -22.59, -85.98, 16.11, 46.74, 66.98, tool_torque, 0.498, -0.415, 0.021, tool_momentum, 0.506, -0.41, 0.02, robot_mode, impedance, 
30/03/2022 10:21:45:380, robot_pos_w_timestamp, 1648628419238, 563.25, 179.38, 237.29, 2.1, 0.09, 3.1, tool_force, -5.9, -1.37, -7.64, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 16.03, joints_pos, 33.9, 46.8, -22.59, -86.34, 16.11, 46.53, 67.06, tool_torque, 0.564, -0.157, -0.14, tool_momentum, 0.562, -0.149, -0.142, robot_mode, impedance, 
30/03/2022 10:21:45:583, robot_pos_w_timestamp, 1648628419388, 561.61, 180.7, 235.96, 2.1, 0.09, 3.1, tool_force, -5.62, -1.43, -5.83, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 16.63, joints_pos, 34.08, 46.8, -22.55, -86.59, 16.16, 46.29, 67.17, tool_torque, 0.488, 0.065, -0.183, tool_momentum, 0.486, 0.073, -0.184, robot_mode, impedance, 
30/03/2022 10:21:45:685, robot_pos_w_timestamp, 1648628419535, 560.51, 181.91, 233.97, 2.1, 0.09, 3.1, tool_force, -5.26, -1.13, -4.21, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 17.49, joints_pos, 34.23, 46.92, -22.53, -86.74, 16.26, 46.02, 67.24, tool_torque, 0.453, 0.108, -0.216, tool_momentum, 0.449, 0.106, -0.216, robot_mode, impedance, 
30/03/2022 10:21:45:837, robot_pos_w_timestamp, 1648628419685, 560.27, 182.81, 232.34, 2.1, 0.09, 3.1, tool_force, -5.5, -1.21, -3.03, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 10.18, joints_pos, 34.32, 47.09, -22.53, -86.74, 16.36, 45.87, 67.27, tool_torque, 0.35, 0.223, -0.252, tool_momentum, 0.349, 0.227, -0.252, robot_mode, impedance, 
30/03/2022 10:21:45:985, robot_pos_w_timestamp, 1648628419832, 560.53, 183.04, 230.9, 2.1, 0.09, 3.1, tool_force, -5.71, -1.11, -1.53, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 10.55, joints_pos, 34.33, 47.27, -22.53, -86.69, 16.45, 45.74, 67.27, tool_torque, 0.284, 0.246, -0.199, tool_momentum, 0.286, 0.243, -0.199, robot_mode, impedance, 
30/03/2022 10:21:46:194, robot_pos_w_timestamp, 1648628419984, 560.95, 183.17, 229.45, 2.1, 0.09, 3.1, tool_force, -5.31, -1.45, -0.56, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 9.82, joints_pos, 34.31, 47.46, -22.53, -86.6, 16.53, 45.68, 67.24, tool_torque, 0.284, 0.122, -0.079, tool_momentum, 0.286, 0.119, -0.078, robot_mode, impedance, 
30/03/2022 10:21:46:284, robot_pos_w_timestamp, 1648628420132, 561.2, 183.2, 228.58, 2.1, 0.09, 3.1, tool_force, -5.78, -1.77, 0.05, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 3.42, joints_pos, 34.29, 47.57, -22.52, -86.55, 16.58, 45.62, 67.22, tool_torque, 0.308, 0.057, -0.03, tool_momentum, 0.304, 0.055, -0.03, robot_mode, impedance, 
30/03/2022 10:21:46:440, robot_pos_w_timestamp, 1648628420282, 561.26, 183.33, 228.6, 2.1, 0.09, 3.1, tool_force, -5.58, -2.11, -0.22, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 0.24, joints_pos, 34.29, 47.57, -22.51, -86.54, 16.59, 45.62, 67.22, tool_torque, 0.263, -0.019, -0.027, tool_momentum, 0.264, -0.019, -0.027, robot_mode, impedance, 
30/03/2022 10:21:46:588, robot_pos_w_timestamp, 1648628420429, 561.18, 183.15, 228.65, 2.1, 0.09, 3.1, tool_force, -5.84, -2.33, 0.01, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 1.57, joints_pos, 34.3, 47.55, -22.53, -86.56, 16.59, 45.62, 67.22, tool_torque, 0.265, 0.079, 0.013, tool_momentum, 0.263, 0.088, 0.013, robot_mode, impedance, 
30/03/2022 10:21:46:742, robot_pos_w_timestamp, 1648628420578, 560.51, 184.0, 229.07, 2.1, 0.09, 3.1, tool_force, -5.19, -2.26, -0.3, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 9.0, joints_pos, 34.36, 47.46, -22.47, -86.64, 16.59, 45.64, 67.28, tool_torque, 0.245, 0.17, -0.043, tool_momentum, 0.25, 0.168, -0.044, robot_mode, impedance, 
30/03/2022 10:21:46:893, robot_pos_w_timestamp, 1648628420725, 559.54, 185.08, 229.31, 2.1, 0.09, 3.1, tool_force, -4.62, -2.11, -0.49, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 9.94, joints_pos, 34.5, 47.38, -22.47, -86.75, 16.56, 45.62, 67.41, tool_torque, 0.315, 0.259, -0.053, tool_momentum, 0.321, 0.247, -0.052, robot_mode, impedance, 
30/03/2022 10:21:47:047, robot_pos_w_timestamp, 1648628420875, 558.45, 187.08, 229.56, 2.1, 0.09, 3.1, tool_force, -4.13, -2.07, -0.44, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 16.91, joints_pos, 34.73, 47.31, -22.46, -86.82, 16.53, 45.62, 67.64, tool_torque, 0.273, 0.32, -0.021, tool_momentum, 0.288, 0.295, -0.015, robot_mode, impedance, 
30/03/2022 10:21:47:193, robot_pos_w_timestamp, 1648628421023, 557.34, 189.28, 229.43, 2.1, 0.09, 3.1, tool_force, -3.19, -1.95, -0.36, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 16.07, joints_pos, 34.98, 47.3, -22.46, -86.88, 16.51, 45.61, 67.91, tool_torque, 0.361, 0.376, 0.048, tool_momentum, 0.362, 0.376, 0.048, robot_mode, impedance, 
30/03/2022 10:21:47:372, robot_pos_w_timestamp, 1648628421173, 556.28, 191.33, 229.77, 2.1, 0.09, 3.1, tool_force, -2.53, -2.64, -1.33, actual_rep, 1, curr_step, 17, track_size, 79, robot_vel, 15.24, joints_pos, 35.23, 47.23, -22.49, -86.95, 16.45, 45.61, 68.17, tool_torque, 0.304, 0.277, 0.069, tool_momentum, 0.299, 0.29, 0.065, robot_mode, impedance, 
30/03/2022 10:21:47:661, robot_pos_w_timestamp, 1648628421481, 554.3, 193.24, 230.62, 2.1, 0.09, 3.1, tool_force, -1.85, -2.35, -1.91, actual_rep, 1, curr_step, 18, track_size, 79, robot_vel, 6.42, joints_pos, 35.57, 47.04, -22.56, -87.19, 16.4, 45.61, 68.43, tool_torque, 0.393, 0.272, 0.084, tool_momentum, 0.393, 0.261, 0.085, robot_mode, impedance, 
30/03/2022 10:21:47:807, robot_pos_w_timestamp, 1648628421629, 553.93, 193.78, 230.71, 2.1, 0.09, 3.1, tool_force, -1.88, -2.66, -2.23, actual_rep, 1, curr_step, 18, track_size, 79, robot_vel, 3.78, joints_pos, 35.64, 47.02, -22.57, -87.22, 16.38, 45.6, 68.51, tool_torque, 0.372, 0.338, 0.097, tool_momentum, 0.37, 0.339, 0.097, robot_mode, impedance, 
30/03/2022 10:21:47:960, robot_pos_w_timestamp, 1648628421778, 554.07, 191.77, 233.22, 2.09, 0.09, 3.09, tool_force, -0.65, -1.88, -0.74, actual_rep, 1, curr_step, 18, track_size, 79, robot_vel, 34.74, joints_pos, 35.63, 46.73, -22.79, -87.36, 16.39, 45.71, 68.74, tool_torque, 0.137, 0.06, 0.116, tool_momentum, 0.125, 0.048, 0.117, robot_mode, impedance, 
30/03/2022 10:21:48:260, robot_pos_w_timestamp, 1648628422075, 552.54, 188.06, 235.47, 2.09, 0.09, 3.09, tool_force, -0.89, -0.75, -0.75, actual_rep, 1, curr_step, 18, track_size, 79, robot_vel, 4.08, joints_pos, 35.52, 46.24, -22.93, -87.92, 16.38, 45.57, 68.61, tool_torque, 0.372, -0.262, 0.268, tool_momentum, 0.369, -0.258, 0.268, robot_mode, impedance, 
30/03/2022 10:21:48:409, robot_pos_w_timestamp, 1648628422225, 552.85, 188.28, 235.29, 2.09, 0.09, 3.09, tool_force, -1.26, -1.84, -0.84, actual_rep, 1, curr_step, 19, track_size, 79, robot_vel, 2.65, joints_pos, 35.52, 46.3, -22.94, -87.84, 16.38, 45.6, 68.64, tool_torque, 0.162, -0.228, 0.195, tool_momentum, 0.161, -0.232, 0.195, robot_mode, impedance, 
30/03/2022 10:21:48:598, robot_pos_w_timestamp, 1648628422408, 553.07, 188.1, 235.46, 2.09, 0.09, 3.09, tool_force, -1.5, -2.3, -0.91, actual_rep, 1, curr_step, 19, track_size, 79, robot_vel, 1.09, joints_pos, 35.52, 46.31, -22.97, -87.81, 16.38, 45.62, 68.64, tool_torque, 0.084, -0.255, 0.239, tool_momentum, 0.083, -0.255, 0.239, robot_mode, impedance, 
30/03/2022 10:21:48:752, robot_pos_w_timestamp, 1648628422557, 553.1, 188.03, 235.59, 2.09, 0.09, 3.09, tool_force, -1.7, -2.45, -1.22, actual_rep, 1, curr_step, 19, track_size, 79, robot_vel, 0.89, joints_pos, 35.52, 46.29, -22.98, -87.82, 16.38, 45.63, 68.64, tool_torque, 0.049, -0.215, 0.221, tool_momentum, 0.046, -0.213, 0.221, robot_mode, impedance, 
30/03/2022 10:21:48:905, robot_pos_w_timestamp, 1648628422711, 553.41, 184.55, 239.42, 2.08, 0.09, 3.09, tool_force, -0.63, -1.71, -0.14, actual_rep, 1, curr_step, 19, track_size, 79, robot_vel, 48.75, joints_pos, 35.45, 45.86, -23.33, -88.01, 16.48, 45.85, 68.71, tool_torque, 0.04, -0.432, 0.197, tool_momentum, 0.034, -0.41, 0.197, robot_mode, impedance, 
30/03/2022 10:21:49:079, robot_pos_w_timestamp, 1648628422859, 551.77, 180.76, 241.6, 2.08, 0.09, 3.09, tool_force, -1.33, -1.0, -0.95, actual_rep, 1, curr_step, 19, track_size, 79, robot_vel, 25.69, joints_pos, 35.3, 45.37, -23.43, -88.58, 16.49, 45.71, 68.48, tool_torque, 0.402, -0.501, 0.365, tool_momentum, 0.42, -0.509, 0.367, robot_mode, impedance, 
30/03/2022 10:21:49:214, robot_pos_w_timestamp, 1648628423011, 551.51, 180.77, 241.42, 2.08, 0.09, 3.09, tool_force, -1.37, -1.17, -0.7, actual_rep, 1, curr_step, 19, track_size, 79, robot_vel, 3.71, joints_pos, 35.27, 45.35, -23.36, -88.62, 16.44, 45.67, 68.49, tool_torque, 0.335, -0.398, 0.28, tool_momentum, 0.331, -0.398, 0.28, robot_mode, impedance, 
30/03/2022 10:21:49:361, robot_pos_w_timestamp, 1648628423158, 551.63, 180.84, 241.37, 2.08, 0.09, 3.09, tool_force, -1.45, -2.06, -1.03, actual_rep, 1, curr_step, 20, track_size, 79, robot_vel, 1.47, joints_pos, 35.28, 45.37, -23.37, -88.6, 16.44, 45.67, 68.5, tool_torque, 0.199, -0.406, 0.246, tool_momentum, 0.199, -0.407, 0.246, robot_mode, impedance, 
30/03/2022 10:21:49:506, robot_pos_w_timestamp, 1648628423305, 551.72, 180.91, 241.42, 2.08, 0.09, 3.09, tool_force, -1.47, -2.03, -0.83, actual_rep, 1, curr_step, 20, track_size, 79, robot_vel, 0.66, joints_pos, 35.28, 45.38, -23.37, -88.57, 16.44, 45.69, 68.5, tool_torque, 0.136, -0.345, 0.215, tool_momentum, 0.138, -0.345, 0.215, robot_mode, impedance, 
30/03/2022 10:21:49:662, robot_pos_w_timestamp, 1648628423454, 551.89, 180.76, 241.46, 2.08, 0.09, 3.09, tool_force, -1.96, -1.86, -0.87, actual_rep, 1, curr_step, 20, track_size, 79, robot_vel, 2.32, joints_pos, 35.28, 45.39, -23.4, -88.55, 16.44, 45.69, 68.5, tool_torque, 0.123, -0.359, 0.234, tool_momentum, 0.116, -0.354, 0.234, robot_mode, impedance, 
30/03/2022 10:21:49:818, robot_pos_w_timestamp, 1648628423602, 552.44, 178.95, 244.66, 2.07, 0.09, 3.09, tool_force, -0.38, -1.25, 0.62, actual_rep, 1, curr_step, 20, track_size, 79, robot_vel, 35.38, joints_pos, 35.24, 45.06, -23.64, -88.6, 16.53, 45.89, 68.6, tool_torque, -0.038, -0.256, 0.181, tool_momentum, -0.045, -0.259, 0.182, robot_mode, impedance, 
30/03/2022 10:21:49:969, robot_pos_w_timestamp, 1648628423751, 550.78, 175.13, 247.82, 2.07, 0.09, 3.09, tool_force, -0.61, -1.06, -0.81, actual_rep, 1, curr_step, 20, track_size, 79, robot_vel, 26.58, joints_pos, 35.13, 44.49, -23.79, -89.16, 16.54, 45.86, 68.37, tool_torque, 0.304, -0.566, 0.348, tool_momentum, 0.308, -0.56, 0.348, robot_mode, impedance, 
30/03/2022 10:21:50:112, robot_pos_w_timestamp, 1648628423900, 550.45, 175.05, 247.43, 2.07, 0.09, 3.08, tool_force, -0.69, -0.58, -0.35, actual_rep, 1, curr_step, 20, track_size, 79, robot_vel, 4.11, joints_pos, 35.08, 44.46, -23.69, -89.24, 16.49, 45.71, 68.37, tool_torque, 0.36, -0.429, 0.312, tool_momentum, 0.354, -0.426, 0.311, robot_mode, impedance, 
