30/03/2022 10:33:04: File Created!
30/03/2022 10:33:04:856, robot_pos_w_timestamp, 1648629099099, 545.78, 326.56, 201.21, 2.25, 0.01, 3.04, tool_force, -0.65, 0.0, 0.37, actual_rep, 1, curr_step, 1, track_size, 72, robot_vel, 0.0, joints_pos, 41.42, 53.71, -17.05, -77.6, 19.6, 45.69, 69.51, tool_torque, 0.094, -0.101, 0.112, tool_momentum, 0.094, -0.102, 0.112, robot_mode, normal, 
30/03/2022 10:33:10:424, robot_pos_w_timestamp, 1648629104642, 578.49, 178.05, 227.3, 2.09, 0.18, 3.1, tool_force, 0.69, -0.2, -0.44, actual_rep, 1, curr_step, 15, track_size, 72, robot_vel, 42.23, joints_pos, 36.65, 50.19, -26.93, -83.82, 15.35, 45.77, 68.95, tool_torque, 0.144, -0.556, 0.327, tool_momentum, 0.156, -0.587, 0.333, robot_mode, impedance, 
30/03/2022 10:33:10:538, robot_pos_w_timestamp, 1648629104791, 578.62, 171.53, 232.6, 2.09, 0.18, 3.1, tool_force, 1.59, -0.05, -0.56, actual_rep, 1, curr_step, 16, track_size, 72, robot_vel, 67.98, joints_pos, 36.3, 49.5, -27.22, -84.24, 15.4, 45.96, 68.37, tool_torque, 0.173, -0.863, 0.52, tool_momentum, 0.19, -0.874, 0.522, robot_mode, normal, 
30/03/2022 10:33:10:690, robot_pos_w_timestamp, 1648629104943, 577.74, 165.05, 237.55, 2.08, 0.17, 3.09, tool_force, 0.34, 0.81, 0.21, actual_rep, 1, curr_step, 17, track_size, 72, robot_vel, 49.61, joints_pos, 35.86, 48.7, -27.28, -84.85, 15.43, 45.95, 67.88, tool_torque, 0.289, -0.584, 0.495, tool_momentum, 0.282, -0.614, 0.499, robot_mode, normal, 
30/03/2022 10:33:10:843, robot_pos_w_timestamp, 1648629105091, 576.15, 159.55, 243.64, 2.08, 0.17, 3.09, tool_force, 0.18, 0.31, 0.23, actual_rep, 1, curr_step, 18, track_size, 72, robot_vel, 48.53, joints_pos, 35.54, 47.79, -27.37, -85.45, 15.26, 46.28, 67.5, tool_torque, 0.066, -0.613, 0.515, tool_momentum, 0.065, -0.604, 0.516, robot_mode, normal, 
30/03/2022 10:33:10:990, robot_pos_w_timestamp, 1648629105243, 573.32, 155.56, 249.39, 2.08, 0.16, 3.1, tool_force, 0.95, 0.58, -0.17, actual_rep, 1, curr_step, 19, track_size, 72, robot_vel, 52.9, joints_pos, 35.33, 46.91, -27.42, -85.99, 15.22, 46.96, 67.11, tool_torque, 0.1, -0.817, 0.543, tool_momentum, 0.111, -0.827, 0.544, robot_mode, normal, 
30/03/2022 10:33:11:141, robot_pos_w_timestamp, 1648629105393, 569.63, 152.79, 255.27, 2.08, 0.15, 3.11, tool_force, 0.37, 0.61, -0.1, actual_rep, 1, curr_step, 19, track_size, 72, robot_vel, 48.61, joints_pos, 35.21, 45.99, -27.44, -86.54, 15.22, 47.9, 66.74, tool_torque, 0.073, -0.715, 0.575, tool_momentum, 0.074, -0.719, 0.575, robot_mode, normal, 
30/03/2022 10:33:11:290, robot_pos_w_timestamp, 1648629105542, 566.02, 150.39, 261.0, 2.08, 0.14, 3.12, tool_force, 0.53, 0.52, 0.26, actual_rep, 1, curr_step, 20, track_size, 72, robot_vel, 42.16, joints_pos, 35.11, 45.09, -27.45, -87.08, 15.23, 48.76, 66.36, tool_torque, 0.026, -0.734, 0.561, tool_momentum, 0.024, -0.737, 0.561, robot_mode, normal, 
30/03/2022 10:33:11:441, robot_pos_w_timestamp, 1648629105691, 562.35, 148.62, 266.67, 2.08, 0.13, 3.12, tool_force, 0.89, 0.9, 0.89, actual_rep, 1, curr_step, 21, track_size, 72, robot_vel, 48.04, joints_pos, 35.06, 44.2, -27.47, -87.58, 15.25, 49.57, 66.05, tool_torque, 0.057, -0.744, 0.547, tool_momentum, 0.058, -0.744, 0.547, robot_mode, normal, 
30/03/2022 10:33:11:593, robot_pos_w_timestamp, 1648629105842, 559.33, 147.44, 272.37, 2.08, 0.13, 3.12, tool_force, 1.19, 0.96, 0.39, actual_rep, 1, curr_step, 21, track_size, 72, robot_vel, 43.66, joints_pos, 35.05, 43.32, -27.46, -88.05, 15.28, 50.14, 65.78, tool_torque, 0.056, -0.773, 0.534, tool_momentum, 0.049, -0.772, 0.534, robot_mode, normal, 
30/03/2022 10:33:11:745, robot_pos_w_timestamp, 1648629105992, 556.4, 146.41, 278.13, 2.08, 0.12, 3.12, tool_force, 1.12, 0.69, 0.71, actual_rep, 1, curr_step, 22, track_size, 72, robot_vel, 43.85, joints_pos, 35.04, 42.46, -27.46, -88.5, 15.28, 50.64, 65.57, tool_torque, 0.059, -0.708, 0.53, tool_momentum, 0.068, -0.705, 0.529, robot_mode, normal, 
30/03/2022 10:33:11:895, robot_pos_w_timestamp, 1648629106144, 553.69, 145.8, 283.71, 2.08, 0.11, 3.12, tool_force, 1.44, 1.92, 1.49, actual_rep, 1, curr_step, 22, track_size, 72, robot_vel, 41.33, joints_pos, 35.05, 41.6, -27.41, -88.92, 15.22, 51.05, 65.42, tool_torque, 0.121, -0.581, 0.518, tool_momentum, 0.119, -0.577, 0.517, robot_mode, normal, 
30/03/2022 10:33:12:044, robot_pos_w_timestamp, 1648629106293, 551.26, 146.49, 289.99, 2.08, 0.11, 3.12, tool_force, 4.16, 4.0, -0.74, actual_rep, 1, curr_step, 23, track_size, 72, robot_vel, 49.85, joints_pos, 35.11, 40.74, -27.32, -89.2, 15.17, 51.56, 65.37, tool_torque, 0.054, -0.368, 0.451, tool_momentum, 0.045, -0.36, 0.45, robot_mode, normal, 
30/03/2022 10:33:12:195, robot_pos_w_timestamp, 1648629106444, 548.85, 148.08, 296.23, 2.09, 0.1, 3.12, tool_force, 6.46, 5.9, -2.32, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 45.76, joints_pos, 35.26, 39.89, -27.2, -89.44, 15.12, 51.98, 65.37, tool_torque, -0.15, 0.139, 0.221, tool_momentum, -0.174, 0.194, 0.221, robot_mode, impedance, 
30/03/2022 10:33:12:371, robot_pos_w_timestamp, 1648629106593, 547.11, 154.0, 301.68, 2.09, 0.09, 3.11, tool_force, 4.35, 7.52, -1.52, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 52.39, joints_pos, 35.49, 39.25, -26.8, -89.39, 15.23, 52.36, 65.65, tool_torque, -0.203, 0.073, 0.073, tool_momentum, -0.168, 0.075, 0.072, robot_mode, impedance, 
30/03/2022 10:33:12:495, robot_pos_w_timestamp, 1648629106744, 545.78, 157.8, 307.4, 2.09, 0.08, 3.11, tool_force, 6.77, 7.62, -3.14, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 43.89, joints_pos, 35.79, 38.72, -26.75, -89.21, 15.23, 53.14, 65.75, tool_torque, -0.399, 0.475, -0.178, tool_momentum, -0.423, 0.483, -0.181, robot_mode, impedance, 
30/03/2022 10:33:12:647, robot_pos_w_timestamp, 1648629106894, 544.22, 162.09, 308.38, 2.1, 0.08, 3.11, tool_force, 9.96, 8.55, -6.58, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 31.14, joints_pos, 36.03, 38.55, -26.49, -89.23, 15.23, 53.2, 66.05, tool_torque, -0.45, 0.679, -0.358, tool_momentum, -0.45, 0.665, -0.358, robot_mode, impedance, 
30/03/2022 10:33:12:795, robot_pos_w_timestamp, 1648629107047, 544.24, 166.37, 309.12, 2.1, 0.08, 3.11, tool_force, 12.13, 9.75, -8.43, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 29.56, joints_pos, 36.25, 38.56, -26.3, -89.02, 15.23, 53.22, 66.39, tool_torque, -0.741, 0.986, -0.477, tool_momentum, -0.742, 0.986, -0.477, robot_mode, impedance, 
30/03/2022 10:33:12:944, robot_pos_w_timestamp, 1648629107194, 543.62, 171.28, 309.85, 2.1, 0.08, 3.11, tool_force, 16.94, 8.4, -11.8, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 37.31, joints_pos, 36.51, 38.57, -26.08, -88.79, 15.27, 53.49, 66.63, tool_torque, -1.027, 1.001, -0.799, tool_momentum, -1.03, 0.994, -0.798, robot_mode, impedance, 
30/03/2022 10:33:13:094, robot_pos_w_timestamp, 1648629107347, 542.06, 176.42, 311.11, 2.1, 0.07, 3.1, tool_force, 20.95, 9.39, -15.8, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 34.79, joints_pos, 36.96, 38.43, -25.99, -88.75, 15.33, 53.6, 67.01, tool_torque, -1.194, 1.215, -0.992, tool_momentum, -1.2, 1.226, -0.995, robot_mode, impedance, 
30/03/2022 10:33:13:248, robot_pos_w_timestamp, 1648629107496, 539.66, 180.54, 312.8, 2.11, 0.07, 3.1, tool_force, 22.15, 7.52, -19.08, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 28.98, joints_pos, 37.42, 38.17, -25.98, -88.89, 15.35, 53.75, 67.31, tool_torque, -1.425, 1.598, -1.232, tool_momentum, -1.422, 1.594, -1.231, robot_mode, impedance, 
30/03/2022 10:33:13:395, robot_pos_w_timestamp, 1648629107647, 537.03, 181.93, 313.65, 2.11, 0.07, 3.1, tool_force, 23.57, 8.63, -20.4, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 17.45, joints_pos, 37.74, 37.87, -26.04, -89.25, 15.35, 53.7, 67.45, tool_torque, -1.285, 1.829, -1.308, tool_momentum, -1.285, 1.829, -1.308, robot_mode, impedance, 
30/03/2022 10:33:13:549, robot_pos_w_timestamp, 1648629107797, 535.53, 185.36, 314.81, 2.11, 0.07, 3.1, tool_force, 26.96, 9.89, -21.95, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 30.54, joints_pos, 38.02, 37.68, -25.91, -89.32, 15.37, 53.68, 67.7, tool_torque, -1.291, 1.788, -1.422, tool_momentum, -1.295, 1.791, -1.422, robot_mode, impedance, 
30/03/2022 10:33:13:732, robot_pos_w_timestamp, 1648629107949, 532.55, 187.1, 314.15, 2.11, 0.06, 3.11, tool_force, 28.4, 3.41, -22.78, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 22.12, joints_pos, 38.32, 37.53, -25.9, -89.69, 15.3, 53.75, 67.83, tool_torque, -1.619, 1.765, -1.713, tool_momentum, -1.606, 1.764, -1.708, robot_mode, impedance, 
30/03/2022 10:33:13:853, robot_pos_w_timestamp, 1648629108103, 528.24, 183.6, 313.82, 2.11, 0.07, 3.11, tool_force, 27.63, -0.72, -23.04, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 39.33, joints_pos, 38.52, 37.04, -26.15, -90.64, 14.99, 53.52, 67.84, tool_torque, -1.208, 1.863, -1.748, tool_momentum, -1.207, 1.863, -1.748, robot_mode, impedance, 
30/03/2022 10:33:14:037, robot_pos_w_timestamp, 1648629108251, 524.8, 180.11, 313.54, 2.11, 0.07, 3.11, tool_force, 23.65, 0.59, -20.44, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 35.28, joints_pos, 38.57, 36.51, -26.27, -91.61, 14.77, 52.78, 67.82, tool_torque, -0.951, 1.708, -1.367, tool_momentum, -0.948, 1.705, -1.367, robot_mode, impedance, 
30/03/2022 10:33:14:155, robot_pos_w_timestamp, 1648629108404, 525.02, 176.72, 313.66, 2.1, 0.07, 3.1, tool_force, 21.56, 2.63, -20.26, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 15.87, joints_pos, 38.44, 36.39, -26.44, -91.85, 14.72, 52.51, 67.76, tool_torque, -0.929, 1.396, -0.902, tool_momentum, -0.922, 1.386, -0.898, robot_mode, impedance, 
30/03/2022 10:33:14:306, robot_pos_w_timestamp, 1648629108553, 527.54, 174.25, 313.03, 2.1, 0.08, 3.1, tool_force, 18.27, 4.39, -17.0, actual_rep, 1, curr_step, 24, track_size, 72, robot_vel, 29.92, joints_pos, 38.17, 36.65, -26.56, -91.57, 14.72, 52.49, 67.72, tool_torque, -0.749, 0.981, -0.473, tool_momentum, -0.748, 0.972, -0.473, robot_mode, impedance, 
