30/03/2022 11:20:40: File Created!
30/03/2022 11:20:40:601, robot_pos_w_timestamp, 1648631955592, 541.93, 325.17, 192.03, 2.32, 0.05, 3.07, tool_force, -0.54, 0.19, 0.48, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 39.05, joints_pos, 45.8, 55.52, -23.3, -77.95, 23.56, 46.38, 63.64, tool_torque, 0.148, -0.309, 0.361, tool_momentum, 0.148, -0.308, 0.361, robot_mode, normal, 
30/03/2022 11:20:42:967, robot_pos_w_timestamp, 1648631957978, 570.75, 239.96, 201.84, 2.12, 0.15, 3.08, tool_force, -0.47, 0.54, 0.27, actual_rep, 1, curr_step, 9, track_size, 77, robot_vel, 39.83, joints_pos, 44.13, 55.37, -31.33, -80.78, 24.01, 46.23, 68.01, tool_torque, 0.159, -0.543, 0.033, tool_momentum, 0.156, -0.553, 0.034, robot_mode, normal, 
30/03/2022 11:20:43:121, robot_pos_w_timestamp, 1648631958130, 572.33, 233.68, 202.2, 2.11, 0.16, 3.08, tool_force, -1.91, 1.01, 0.62, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 48.72, joints_pos, 43.93, 55.4, -31.8, -80.97, 24.03, 46.23, 68.17, tool_torque, 0.114, -0.424, -0.062, tool_momentum, 0.109, -0.424, -0.062, robot_mode, impedance, 
30/03/2022 11:20:43:271, robot_pos_w_timestamp, 1648631958280, 575.39, 226.66, 202.23, 2.09, 0.16, 3.08, tool_force, -3.58, 1.47, 0.82, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 49.63, joints_pos, 43.61, 55.59, -32.32, -80.92, 24.03, 46.23, 68.32, tool_torque, 0.081, -0.421, -0.138, tool_momentum, 0.076, -0.415, -0.139, robot_mode, impedance, 
30/03/2022 11:20:43:429, robot_pos_w_timestamp, 1648631958430, 579.25, 219.68, 203.0, 2.08, 0.17, 3.08, tool_force, -5.21, 2.59, 1.78, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 61.84, joints_pos, 43.15, 55.73, -32.74, -80.74, 24.03, 46.24, 68.36, tool_torque, 0.0060, -0.4, -0.272, tool_momentum, 0.0020, -0.392, -0.272, robot_mode, impedance, 
30/03/2022 11:20:43:571, robot_pos_w_timestamp, 1648631958579, 583.31, 212.12, 204.3, 2.07, 0.18, 3.08, tool_force, -7.45, 3.1, 1.82, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 58.43, joints_pos, 42.57, 55.83, -33.09, -80.53, 24.03, 46.4, 68.32, tool_torque, -0.117, -0.463, -0.258, tool_momentum, -0.124, -0.455, -0.257, robot_mode, impedance, 
30/03/2022 11:20:43:720, robot_pos_w_timestamp, 1648631958730, 586.62, 208.53, 205.49, 2.07, 0.18, 3.08, tool_force, -9.34, 3.32, 1.31, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 28.98, joints_pos, 42.07, 55.89, -33.09, -80.14, 23.92, 46.64, 68.08, tool_torque, -0.025, -0.883, 0.052, tool_momentum, -0.025, -0.883, 0.053, robot_mode, impedance, 
30/03/2022 11:20:43:874, robot_pos_w_timestamp, 1648631958880, 589.23, 205.72, 206.08, 2.07, 0.18, 3.08, tool_force, -11.78, 3.3, 1.51, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 24.18, joints_pos, 41.67, 55.99, -33.06, -79.8, 23.75, 46.82, 67.93, tool_torque, -0.047, -0.803, 0.03, tool_momentum, -0.043, -0.807, 0.03, robot_mode, impedance, 
30/03/2022 11:20:44:023, robot_pos_w_timestamp, 1648631959030, 591.81, 202.46, 206.86, 2.07, 0.18, 3.08, tool_force, -14.35, 3.34, 0.97, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 30.58, joints_pos, 41.26, 56.05, -33.09, -79.53, 23.69, 46.96, 67.64, tool_torque, -0.046, -0.931, 0.0020, tool_momentum, -0.047, -0.92, 0.0020, robot_mode, impedance, 
30/03/2022 11:20:44:177, robot_pos_w_timestamp, 1648631959181, 593.67, 198.94, 207.58, 2.07, 0.18, 3.08, tool_force, -14.58, 2.36, 0.67, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 24.36, joints_pos, 40.85, 56.04, -33.07, -79.37, 23.68, 47.17, 67.34, tool_torque, 0.026, -1.043, 0.098, tool_momentum, 0.032, -1.049, 0.098, robot_mode, impedance, 
30/03/2022 11:20:44:324, robot_pos_w_timestamp, 1648631959332, 594.51, 196.97, 207.93, 2.07, 0.18, 3.09, tool_force, -15.22, 2.38, 0.65, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 11.65, joints_pos, 40.61, 56.0, -33.02, -79.35, 23.68, 47.18, 67.12, tool_torque, 0.103, -1.152, 0.115, tool_momentum, 0.103, -1.153, 0.115, robot_mode, impedance, 
30/03/2022 11:20:44:479, robot_pos_w_timestamp, 1648631959481, 594.27, 195.79, 208.33, 2.07, 0.18, 3.09, tool_force, -14.82, 0.67, -0.57, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 6.84, joints_pos, 40.54, 55.92, -33.03, -79.44, 23.68, 47.26, 67.08, tool_torque, 0.129, -1.139, 0.237, tool_momentum, 0.132, -1.139, 0.237, robot_mode, impedance, 
30/03/2022 11:20:44:624, robot_pos_w_timestamp, 1648631959633, 592.4, 195.92, 208.44, 2.07, 0.17, 3.09, tool_force, -13.55, -0.36, -1.31, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 16.1, joints_pos, 40.61, 55.72, -32.94, -79.77, 23.68, 47.26, 67.08, tool_torque, 0.211, -1.003, 0.283, tool_momentum, 0.2, -0.989, 0.281, robot_mode, impedance, 
30/03/2022 11:20:44:777, robot_pos_w_timestamp, 1648631959782, 590.11, 195.97, 208.74, 2.07, 0.17, 3.09, tool_force, -13.64, -1.3, -2.11, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 17.22, joints_pos, 40.78, 55.47, -32.95, -80.24, 23.67, 47.1, 67.1, tool_torque, 0.373, -0.781, 0.298, tool_momentum, 0.378, -0.782, 0.298, robot_mode, impedance, 
30/03/2022 11:20:44:925, robot_pos_w_timestamp, 1648631959932, 586.76, 196.86, 208.69, 2.07, 0.17, 3.09, tool_force, -9.86, -2.8, -2.69, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 28.94, joints_pos, 41.03, 55.17, -32.86, -80.81, 23.66, 46.95, 67.2, tool_torque, 0.433, -0.684, 0.381, tool_momentum, 0.428, -0.674, 0.379, robot_mode, impedance, 
30/03/2022 11:20:45:078, robot_pos_w_timestamp, 1648631960082, 582.21, 202.27, 207.48, 2.07, 0.17, 3.09, tool_force, -4.82, -2.03, -1.57, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 51.41, joints_pos, 41.51, 54.91, -32.5, -81.38, 23.71, 46.53, 67.53, tool_torque, 0.405, -0.571, 0.272, tool_momentum, 0.405, -0.574, 0.272, robot_mode, impedance, 
30/03/2022 11:20:45:225, robot_pos_w_timestamp, 1648631960233, 578.21, 209.06, 205.77, 2.07, 0.17, 3.08, tool_force, -1.86, 0.16, -0.47, actual_rep, 1, curr_step, 10, track_size, 77, robot_vel, 49.8, joints_pos, 42.22, 54.87, -32.35, -81.73, 23.72, 46.11, 68.1, tool_torque, 0.398, -0.275, 0.119, tool_momentum, 0.397, -0.263, 0.117, robot_mode, impedance, 
30/03/2022 11:20:45:384, robot_pos_w_timestamp, 1648631960382, 576.07, 214.52, 204.22, 2.07, 0.17, 3.08, tool_force, -0.48, 0.51, 0.33, actual_rep, 1, curr_step, 11, track_size, 77, robot_vel, 32.8, joints_pos, 42.84, 55.05, -32.43, -81.73, 23.73, 46.0, 68.78, tool_torque, 0.262, -0.167, 0.0090, tool_momentum, 0.259, -0.162, 0.0080, robot_mode, impedance, 
30/03/2022 11:20:45:530, robot_pos_w_timestamp, 1648631960533, 576.62, 212.17, 204.42, 2.05, 0.18, 3.08, tool_force, -0.25, 0.17, 0.59, actual_rep, 1, curr_step, 11, track_size, 77, robot_vel, 29.33, joints_pos, 43.09, 55.22, -33.06, -81.77, 23.73, 46.06, 69.45, tool_torque, 0.052, -0.071, -0.013, tool_momentum, 0.039, -0.028, -0.015, robot_mode, impedance, 
30/03/2022 11:20:45:681, robot_pos_w_timestamp, 1648631960683, 577.41, 207.54, 205.26, 2.04, 0.18, 3.08, tool_force, 0.3, -0.16, 0.45, actual_rep, 1, curr_step, 12, track_size, 77, robot_vel, 30.59, joints_pos, 43.06, 55.23, -33.56, -81.94, 23.76, 46.11, 69.78, tool_torque, -0.038, -0.301, 0.03, tool_momentum, -0.04, -0.305, 0.031, robot_mode, impedance, 
30/03/2022 11:20:45:831, robot_pos_w_timestamp, 1648631960833, 578.06, 202.62, 206.62, 2.03, 0.18, 3.08, tool_force, 0.32, 0.28, 0.9, actual_rep, 1, curr_step, 12, track_size, 77, robot_vel, 35.9, joints_pos, 42.96, 55.12, -33.99, -82.18, 23.86, 46.13, 69.89, tool_torque, 0.014, -0.308, 0.048, tool_momentum, 0.015, -0.323, 0.051, robot_mode, impedance, 
30/03/2022 11:20:45:980, robot_pos_w_timestamp, 1648631960985, 578.38, 196.99, 208.2, 2.02, 0.19, 3.08, tool_force, 0.42, 0.02, 0.37, actual_rep, 1, curr_step, 12, track_size, 77, robot_vel, 38.39, joints_pos, 42.86, 54.97, -34.46, -82.52, 23.9, 46.14, 70.0, tool_torque, 0.018, -0.473, 0.083, tool_momentum, 0.027, -0.493, 0.086, robot_mode, impedance, 
30/03/2022 11:20:46:133, robot_pos_w_timestamp, 1648631961134, 578.46, 194.49, 209.72, 2.01, 0.19, 3.08, tool_force, 0.88, 0.23, 0.65, actual_rep, 1, curr_step, 13, track_size, 77, robot_vel, 10.87, joints_pos, 42.84, 54.81, -34.68, -82.7, 23.91, 46.14, 69.99, tool_torque, 0.07, -0.543, 0.176, tool_momentum, 0.067, -0.541, 0.176, robot_mode, impedance, 
30/03/2022 11:20:46:284, robot_pos_w_timestamp, 1648631961286, 578.44, 189.93, 210.89, 2.0, 0.2, 3.08, tool_force, 0.85, -0.03, 0.26, actual_rep, 1, curr_step, 13, track_size, 77, robot_vel, 43.12, joints_pos, 42.81, 54.7, -35.12, -82.99, 23.91, 46.17, 70.14, tool_torque, 0.0070, -0.425, 0.111, tool_momentum, 0.0090, -0.421, 0.111, robot_mode, impedance, 
30/03/2022 11:20:46:435, robot_pos_w_timestamp, 1648631961437, 578.44, 186.06, 212.26, 2.0, 0.2, 3.08, tool_force, 0.47, 0.1, 0.34, actual_rep, 1, curr_step, 14, track_size, 77, robot_vel, 19.65, joints_pos, 42.73, 54.53, -35.39, -83.25, 23.96, 46.17, 70.08, tool_torque, 0.083, -0.566, 0.23, tool_momentum, 0.088, -0.576, 0.23, robot_mode, impedance, 
30/03/2022 11:20:46:587, robot_pos_w_timestamp, 1648631961587, 578.59, 183.55, 214.08, 1.99, 0.2, 3.08, tool_force, 1.17, 0.14, -0.48, actual_rep, 1, curr_step, 14, track_size, 77, robot_vel, 30.55, joints_pos, 42.71, 54.35, -35.65, -83.43, 23.98, 46.17, 70.23, tool_torque, -0.057, -0.49, 0.094, tool_momentum, -0.062, -0.481, 0.094, robot_mode, impedance, 
30/03/2022 11:20:46:737, robot_pos_w_timestamp, 1648631961737, 578.24, 177.81, 216.22, 1.98, 0.2, 3.08, tool_force, 1.02, 0.04, 0.27, actual_rep, 1, curr_step, 14, track_size, 77, robot_vel, 39.93, joints_pos, 42.61, 54.1, -36.1, -83.84, 23.98, 46.27, 70.21, tool_torque, 0.038, -0.594, 0.187, tool_momentum, 0.037, -0.584, 0.187, robot_mode, impedance, 
30/03/2022 11:20:46:886, robot_pos_w_timestamp, 1648631961887, 577.84, 172.67, 219.97, 1.98, 0.2, 3.08, tool_force, 3.18, 0.38, 0.0, actual_rep, 1, curr_step, 15, track_size, 77, robot_vel, 53.55, joints_pos, 42.42, 53.61, -36.41, -84.24, 24.09, 46.47, 69.78, tool_torque, 0.208, -1.308, 0.631, tool_momentum, 0.198, -1.288, 0.627, robot_mode, normal, 
30/03/2022 11:20:47:036, robot_pos_w_timestamp, 1648631962040, 576.36, 166.27, 224.0, 1.97, 0.2, 3.08, tool_force, 2.14, 0.99, 0.59, actual_rep, 1, curr_step, 16, track_size, 77, robot_vel, 47.02, joints_pos, 42.12, 52.88, -36.56, -84.97, 24.1, 46.42, 69.57, tool_torque, 0.315, -0.916, 0.561, tool_momentum, 0.315, -0.921, 0.561, robot_mode, normal, 
30/03/2022 11:20:47:193, robot_pos_w_timestamp, 1648631962191, 575.18, 160.17, 228.46, 1.96, 0.2, 3.08, tool_force, 2.01, 0.22, -0.13, actual_rep, 1, curr_step, 17, track_size, 77, robot_vel, 50.22, joints_pos, 41.87, 52.2, -36.8, -85.55, 23.96, 46.55, 69.5, tool_torque, 0.071, -0.899, 0.55, tool_momentum, 0.071, -0.892, 0.55, robot_mode, normal, 
30/03/2022 11:20:47:347, robot_pos_w_timestamp, 1648631962348, 573.45, 154.93, 234.29, 1.95, 0.2, 3.08, tool_force, 2.05, 0.05, -0.11, actual_rep, 1, curr_step, 18, track_size, 77, robot_vel, 54.96, joints_pos, 41.73, 51.37, -37.09, -86.15, 23.93, 46.85, 69.45, tool_torque, 0.071, -0.894, 0.572, tool_momentum, 0.086, -0.902, 0.572, robot_mode, normal, 
30/03/2022 11:20:47:650, robot_pos_w_timestamp, 1648631962649, 568.76, 149.12, 245.86, 1.94, 0.18, 3.08, tool_force, 1.65, 0.39, 0.58, actual_rep, 1, curr_step, 19, track_size, 77, robot_vel, 43.14, joints_pos, 41.7, 49.63, -37.42, -87.29, 23.9, 47.5, 69.15, tool_torque, 0.079, -0.902, 0.568, tool_momentum, 0.096, -0.913, 0.568, robot_mode, normal, 
30/03/2022 11:20:47:801, robot_pos_w_timestamp, 1648631962798, 566.57, 147.78, 251.6, 1.94, 0.18, 3.08, tool_force, 1.07, 0.01, -0.16, actual_rep, 1, curr_step, 20, track_size, 77, robot_vel, 41.81, joints_pos, 41.7, 48.78, -37.48, -87.73, 23.9, 47.91, 68.97, tool_torque, 0.0050, -0.784, 0.581, tool_momentum, 0.022, -0.792, 0.582, robot_mode, normal, 
30/03/2022 11:20:47:950, robot_pos_w_timestamp, 1648631962950, 564.35, 147.25, 257.36, 1.94, 0.17, 3.08, tool_force, 1.36, 0.82, 0.58, actual_rep, 1, curr_step, 21, track_size, 77, robot_vel, 41.11, joints_pos, 41.72, 47.92, -37.47, -88.1, 23.9, 48.33, 68.75, tool_torque, 0.057, -0.764, 0.578, tool_momentum, 0.052, -0.755, 0.578, robot_mode, normal, 
30/03/2022 11:20:48:100, robot_pos_w_timestamp, 1648631963100, 562.32, 147.22, 262.99, 1.94, 0.16, 3.08, tool_force, 0.77, 0.84, 0.73, actual_rep, 1, curr_step, 21, track_size, 77, robot_vel, 38.04, joints_pos, 41.76, 47.09, -37.45, -88.43, 23.9, 48.75, 68.48, tool_torque, 0.055, -0.628, 0.546, tool_momentum, 0.06, -0.627, 0.545, robot_mode, normal, 
30/03/2022 11:20:48:248, robot_pos_w_timestamp, 1648631963250, 560.24, 147.33, 268.75, 1.94, 0.15, 3.08, tool_force, 0.22, 1.21, 1.15, actual_rep, 1, curr_step, 22, track_size, 77, robot_vel, 43.61, joints_pos, 41.81, 46.27, -37.43, -88.73, 23.89, 49.19, 68.2, tool_torque, 0.109, -0.537, 0.535, tool_momentum, 0.112, -0.539, 0.535, robot_mode, normal, 
30/03/2022 11:20:48:404, robot_pos_w_timestamp, 1648631963400, 558.16, 147.97, 274.59, 1.94, 0.14, 3.08, tool_force, 0.38, 1.09, 0.46, actual_rep, 1, curr_step, 22, track_size, 77, robot_vel, 43.14, joints_pos, 41.87, 45.42, -37.37, -89.01, 23.88, 49.64, 67.91, tool_torque, 0.043, -0.565, 0.555, tool_momentum, 0.043, -0.558, 0.555, robot_mode, normal, 
30/03/2022 11:20:48:554, robot_pos_w_timestamp, 1648631963550, 555.93, 148.89, 280.46, 1.95, 0.13, 3.08, tool_force, 0.49, 1.47, 0.63, actual_rep, 1, curr_step, 23, track_size, 77, robot_vel, 41.2, joints_pos, 41.96, 44.58, -37.3, -89.27, 23.87, 50.11, 67.61, tool_torque, 0.081, -0.604, 0.581, tool_momentum, 0.08, -0.614, 0.58, robot_mode, normal, 
30/03/2022 11:20:48:705, robot_pos_w_timestamp, 1648631963700, 553.63, 150.1, 286.15, 1.95, 0.12, 3.07, tool_force, 0.21, 2.16, 0.97, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 42.94, joints_pos, 42.07, 43.74, -37.22, -89.53, 23.87, 50.57, 67.33, tool_torque, 0.043, -0.472, 0.481, tool_momentum, 0.041, -0.474, 0.481, robot_mode, impedance, 
30/03/2022 11:20:48:854, robot_pos_w_timestamp, 1648631963851, 551.63, 153.01, 290.23, 1.96, 0.12, 3.07, tool_force, 0.4, 2.18, 0.9, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 39.49, joints_pos, 42.2, 43.13, -36.97, -89.67, 23.87, 50.9, 67.24, tool_torque, 0.017, -0.533, 0.495, tool_momentum, 0.0, -0.523, 0.492, robot_mode, impedance, 
30/03/2022 11:20:49:005, robot_pos_w_timestamp, 1648631963999, 550.67, 157.8, 295.63, 1.97, 0.1, 3.07, tool_force, 2.84, 4.63, -0.41, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 52.18, joints_pos, 42.37, 42.54, -36.71, -89.44, 23.97, 51.55, 67.1, tool_torque, -0.135, -0.436, 0.375, tool_momentum, -0.144, -0.432, 0.373, robot_mode, impedance, 
30/03/2022 11:20:49:157, robot_pos_w_timestamp, 1648631964150, 550.73, 165.39, 298.88, 1.98, 0.1, 3.07, tool_force, 7.46, 6.87, -4.36, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 45.54, joints_pos, 42.64, 42.3, -36.28, -89.01, 24.02, 51.79, 67.33, tool_torque, -0.693, -0.023, -0.33, tool_momentum, -0.687, -0.038, -0.331, robot_mode, impedance, 
30/03/2022 11:20:49:313, robot_pos_w_timestamp, 1648631964299, 553.25, 175.38, 300.39, 1.98, 0.09, 3.06, tool_force, 11.67, 13.17, -6.64, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 76.62, joints_pos, 43.02, 42.61, -35.92, -88.01, 24.02, 52.05, 68.06, tool_torque, -1.022, 0.193, -0.697, tool_momentum, -1.027, 0.184, -0.697, robot_mode, impedance, 
30/03/2022 11:20:49:465, robot_pos_w_timestamp, 1648631964450, 555.63, 187.15, 302.59, 1.98, 0.09, 3.06, tool_force, 17.42, 11.91, -10.82, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 82.22, joints_pos, 43.6, 43.1, -35.75, -86.64, 24.02, 53.01, 69.04, tool_torque, -1.402, 0.3, -1.111, tool_momentum, -1.401, 0.302, -1.111, robot_mode, impedance, 
30/03/2022 11:20:49:613, robot_pos_w_timestamp, 1648631964598, 555.38, 195.48, 303.56, 1.98, 0.09, 3.06, tool_force, 18.95, 9.13, -12.64, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 47.54, joints_pos, 44.31, 43.4, -35.88, -86.02, 23.89, 53.63, 69.92, tool_torque, -1.54, 0.438, -1.252, tool_momentum, -1.535, 0.445, -1.253, robot_mode, impedance, 
30/03/2022 11:20:49:763, robot_pos_w_timestamp, 1648631964747, 552.29, 197.24, 302.63, 1.99, 0.1, 3.07, tool_force, 19.73, 5.55, -13.2, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 27.59, joints_pos, 44.92, 43.39, -36.21, -86.39, 23.76, 53.72, 70.2, tool_torque, -1.459, 0.475, -1.383, tool_momentum, -1.46, 0.477, -1.383, robot_mode, impedance, 
30/03/2022 11:20:49:910, robot_pos_w_timestamp, 1648631964895, 547.46, 198.21, 302.91, 1.99, 0.09, 3.07, tool_force, 20.71, 3.58, -14.47, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 39.13, joints_pos, 45.43, 42.92, -36.34, -87.21, 23.77, 53.54, 70.25, tool_torque, -1.128, 0.493, -1.468, tool_momentum, -1.108, 0.486, -1.468, robot_mode, impedance, 
30/03/2022 11:20:50:060, robot_pos_w_timestamp, 1648631965043, 541.69, 197.22, 303.11, 1.99, 0.09, 3.07, tool_force, 20.89, 0.21, -15.53, actual_rep, 1, curr_step, 24, track_size, 77, robot_vel, 41.58, joints_pos, 45.93, 42.27, -36.51, -88.38, 23.71, 53.07, 70.24, tool_torque, -1.112, 0.587, -1.511, tool_momentum, -1.11, 0.585, -1.511, robot_mode, impedance, 
