30/03/2022 11:33:07: File Created!
30/03/2022 11:33:07:272, robot_pos_w_timestamp, 1648632702247, 553.46, 306.9, 232.59, 2.32, 0.03, 3.06, tool_force, -0.63, 0.23, 0.21, actual_rep, 1, curr_step, 1, track_size, 84, robot_vel, 51.47, joints_pos, 44.21, 51.93, -24.41, -77.86, 24.04, 50.22, 61.22, tool_torque, 0.156, -0.249, 0.349, tool_momentum, 0.155, -0.249, 0.349, robot_mode, normal, 
30/03/2022 11:33:13:566, robot_pos_w_timestamp, 1648632708527, 569.38, 139.32, 271.43, 2.01, 0.15, 3.1, tool_force, 0.92, 1.13, 0.41, actual_rep, 1, curr_step, 22, track_size, 84, robot_vel, 52.28, joints_pos, 39.56, 46.41, -36.19, -87.13, 23.1, 50.34, 63.65, tool_torque, 0.28, -0.708, 0.401, tool_momentum, 0.278, -0.702, 0.401, robot_mode, normal, 
30/03/2022 11:33:13:724, robot_pos_w_timestamp, 1648632708678, 567.61, 137.12, 277.24, 2.01, 0.14, 3.09, tool_force, 1.34, 0.4, -0.32, actual_rep, 1, curr_step, 23, track_size, 84, robot_vel, 41.52, joints_pos, 39.49, 45.52, -36.23, -87.62, 23.12, 50.37, 63.63, tool_torque, 0.159, -0.767, 0.385, tool_momentum, 0.178, -0.765, 0.386, robot_mode, normal, 
30/03/2022 11:33:13:869, robot_pos_w_timestamp, 1648632708831, 565.89, 135.76, 283.15, 2.0, 0.14, 3.08, tool_force, 1.5, 0.77, 0.29, actual_rep, 1, curr_step, 24, track_size, 84, robot_vel, 40.96, joints_pos, 39.47, 44.64, -36.26, -88.04, 23.12, 50.43, 63.63, tool_torque, 0.164, -0.794, 0.389, tool_momentum, 0.164, -0.797, 0.39, robot_mode, normal, 
30/03/2022 11:33:14:022, robot_pos_w_timestamp, 1648632708982, 563.99, 135.09, 288.93, 2.0, 0.13, 3.08, tool_force, 0.85, 0.7, 0.45, actual_rep, 1, curr_step, 24, track_size, 84, robot_vel, 36.3, joints_pos, 39.48, 43.79, -36.26, -88.39, 23.12, 50.69, 63.62, tool_torque, 0.117, -0.663, 0.419, tool_momentum, 0.12, -0.665, 0.419, robot_mode, normal, 
30/03/2022 11:33:14:173, robot_pos_w_timestamp, 1648632709131, 561.83, 134.68, 294.62, 2.0, 0.12, 3.07, tool_force, 0.61, 1.06, 0.97, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 39.13, joints_pos, 39.5, 42.96, -36.24, -88.72, 23.11, 51.05, 63.6, tool_torque, 0.126, -0.647, 0.45, tool_momentum, 0.119, -0.636, 0.448, robot_mode, normal, 
30/03/2022 11:33:14:323, robot_pos_w_timestamp, 1648632709281, 559.54, 134.64, 300.22, 2.0, 0.11, 3.07, tool_force, -0.21, 0.08, 0.0, actual_rep, 1, curr_step, 26, track_size, 84, robot_vel, 41.54, joints_pos, 39.54, 42.13, -36.2, -89.02, 23.04, 51.49, 63.64, tool_torque, -0.01, -0.472, 0.32, tool_momentum, 0.0, -0.485, 0.32, robot_mode, impedance, 
30/03/2022 11:33:14:474, robot_pos_w_timestamp, 1648632709430, 556.53, 135.4, 303.9, 2.0, 0.1, 3.07, tool_force, -0.15, -0.53, -0.24, actual_rep, 1, curr_step, 26, track_size, 84, robot_vel, 32.84, joints_pos, 39.62, 41.5, -36.1, -89.31, 23.02, 52.08, 63.66, tool_torque, -0.041, -0.407, 0.224, tool_momentum, -0.017, -0.41, 0.222, robot_mode, impedance, 
30/03/2022 11:33:14:628, robot_pos_w_timestamp, 1648632709582, 554.11, 136.25, 308.94, 2.0, 0.1, 3.08, tool_force, -1.57, 0.84, 0.12, actual_rep, 1, curr_step, 27, track_size, 84, robot_vel, 36.66, joints_pos, 39.74, 40.81, -36.09, -89.49, 22.97, 52.77, 63.7, tool_torque, -0.072, -0.24, 0.282, tool_momentum, -0.068, -0.241, 0.282, robot_mode, impedance, 
30/03/2022 11:33:14:791, robot_pos_w_timestamp, 1648632709734, 552.33, 139.74, 314.9, 2.0, 0.08, 3.08, tool_force, 2.21, 4.09, -1.97, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 59.71, joints_pos, 39.84, 40.15, -35.84, -89.3, 22.98, 53.74, 63.7, tool_torque, -0.301, 0.041, 0.261, tool_momentum, -0.314, 0.034, 0.26, robot_mode, impedance, 
30/03/2022 11:33:14:966, robot_pos_w_timestamp, 1648632709885, 550.49, 151.45, 320.47, 2.01, 0.07, 3.08, tool_force, 8.35, 6.33, -5.1, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 90.36, joints_pos, 40.24, 39.58, -35.06, -88.82, 23.09, 54.67, 64.27, tool_torque, -0.655, 0.247, -0.132, tool_momentum, -0.67, 0.202, -0.132, robot_mode, impedance, 
30/03/2022 11:33:15:080, robot_pos_w_timestamp, 1648632710034, 547.87, 159.75, 326.17, 2.02, 0.06, 3.09, tool_force, 10.4, 3.55, -7.26, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 47.02, joints_pos, 40.96, 39.16, -34.96, -88.41, 22.53, 55.88, 65.2, tool_torque, -0.795, 0.399, -0.412, tool_momentum, -0.795, 0.407, -0.412, robot_mode, impedance, 
30/03/2022 11:33:15:234, robot_pos_w_timestamp, 1648632710185, 545.67, 161.73, 325.52, 2.01, 0.07, 3.09, tool_force, 8.39, 5.09, -5.68, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 12.33, joints_pos, 41.43, 39.12, -35.12, -88.68, 22.25, 55.78, 65.73, tool_torque, -0.363, 0.53, -0.312, tool_momentum, -0.365, 0.516, -0.31, robot_mode, impedance, 
30/03/2022 11:33:15:393, robot_pos_w_timestamp, 1648632710343, 545.44, 159.75, 324.74, 2.01, 0.07, 3.09, tool_force, 4.36, 4.43, -3.89, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 26.71, joints_pos, 41.54, 39.22, -35.47, -88.83, 22.25, 55.73, 65.76, tool_torque, -0.052, 0.306, -0.033, tool_momentum, -0.046, 0.304, -0.031, robot_mode, impedance, 
30/03/2022 11:33:15:546, robot_pos_w_timestamp, 1648632710497, 546.18, 152.38, 323.32, 2.0, 0.08, 3.1, tool_force, 1.42, 1.78, -1.57, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 50.1, joints_pos, 41.29, 39.41, -36.02, -89.06, 22.19, 55.71, 65.43, tool_torque, 0.249, -0.408, 0.565, tool_momentum, 0.26, -0.419, 0.565, robot_mode, impedance, 
30/03/2022 11:33:15:698, robot_pos_w_timestamp, 1648632710649, 546.48, 147.1, 321.67, 2.0, 0.08, 3.1, tool_force, 0.98, 0.85, -0.67, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 25.22, joints_pos, 40.9, 39.45, -36.09, -89.32, 22.22, 55.48, 64.86, tool_torque, 0.364, -0.55, 0.576, tool_momentum, 0.364, -0.55, 0.576, robot_mode, impedance, 
30/03/2022 11:33:15:848, robot_pos_w_timestamp, 1648632710799, 546.71, 145.14, 321.55, 2.0, 0.08, 3.1, tool_force, 1.11, 0.81, -0.74, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 10.12, joints_pos, 40.63, 39.39, -36.0, -89.39, 22.33, 55.43, 64.55, tool_torque, 0.425, -0.719, 0.622, tool_momentum, 0.427, -0.724, 0.624, robot_mode, impedance, 
30/03/2022 11:33:16:002, robot_pos_w_timestamp, 1648632710951, 546.73, 144.3, 321.54, 2.0, 0.08, 3.1, tool_force, 1.03, 1.02, -0.57, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 2.83, joints_pos, 40.53, 39.35, -35.97, -89.44, 22.33, 55.39, 64.45, tool_torque, 0.443, -0.739, 0.637, tool_momentum, 0.443, -0.737, 0.637, robot_mode, impedance, 
30/03/2022 11:33:16:154, robot_pos_w_timestamp, 1648632711102, 546.67, 144.17, 321.5, 2.0, 0.08, 3.1, tool_force, 0.98, 0.98, -0.55, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.46, joints_pos, 40.52, 39.35, -35.97, -89.46, 22.33, 55.38, 64.44, tool_torque, 0.424, -0.701, 0.6, tool_momentum, 0.422, -0.701, 0.6, robot_mode, impedance, 
30/03/2022 11:33:16:300, robot_pos_w_timestamp, 1648632711252, 546.65, 144.14, 321.47, 2.0, 0.08, 3.1, tool_force, 0.9, 0.98, -0.5, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.31, joints_pos, 40.52, 39.34, -35.97, -89.47, 22.33, 55.37, 64.43, tool_torque, 0.413, -0.675, 0.588, tool_momentum, 0.413, -0.675, 0.588, robot_mode, impedance, 
30/03/2022 11:33:16:453, robot_pos_w_timestamp, 1648632711403, 546.63, 144.12, 321.45, 2.0, 0.08, 3.1, tool_force, 0.86, 0.92, -0.55, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.2, joints_pos, 40.52, 39.34, -35.97, -89.47, 22.33, 55.36, 64.42, tool_torque, 0.401, -0.669, 0.581, tool_momentum, 0.402, -0.669, 0.581, robot_mode, impedance, 
30/03/2022 11:33:16:637, robot_pos_w_timestamp, 1648632711555, 546.62, 144.11, 321.45, 2.0, 0.08, 3.1, tool_force, 0.82, 1.0, -0.48, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.12, joints_pos, 40.52, 39.34, -35.97, -89.48, 22.33, 55.36, 64.42, tool_torque, 0.408, -0.665, 0.573, tool_momentum, 0.409, -0.666, 0.573, robot_mode, impedance, 
